,ZNF699,AC104574.1,SRRM4,AC008278.2,SOCS2P2,AC138894.4,SNORA74B,CEP295,AL590286.2,KRT18P47,ECH1,RN7SKP20,MTCO3P30,NBEAP5,AC091057.5,AC116553.1,KRT18P25,AARSP1,LINC02192,DNAJC19P7,AC068790.7,AL132639.3,LINC02669,AC010401.1,HPR,ZNF674_AS1,MRPL1,RN7SL582P,AC104521.1,FAM222B,AC135279.2,AC078788.2,RNA5S5,WDR44,AL691477.1,ELOBP1,CRCT1,AL135926.1,KIF15,EMCN,AL031575.1,AC022486.1,NHLRC3,KRT71,BHLHB9P1,MRPS17P3,WT1,SERPINE3,POLR2J,KCTD9P4
04H030,0.0,0.5622928644564746,0.012837224705172217,0.0,0.8739015978644614,0.9278834103307069,1.2911467617318857,0.008600171761917567,0.008600171761917567,1.252853030979893,0.0,1.1007150865730817,1.011993114659257,1.6882417959777118,0.8331471119127851,0.6304278750250238,1.3051363189436394,1.537063142781617,0.0,0.12385164096708583,0.0,0.403120521175818,0.0,0.0,0.0,1.4548448600085102,0.04921802267018165,0.01703333929878037,1.1322596895310446,0.0,1.2889196056617265,0.008600171761917567,0.0,0.021189299069938092,0.0,0.23552844690754893,0.029383777685209667,0.0,0.0,0.0,0.1903316981702915,0.03742649794062367,0.19589965240923368,1.6282867310895144,0.3424226808222063,0.01703333929878037,0.04532297878665747,0.0,1.4212747912103465,0.05307844348341968
04H039,0.0,0.5943925503754267,0.0,0.0,0.367355921026019,0.8247764624755457,0.26007138798507473,0.021189299069938092,0.0,1.015778756389041,0.0,1.0111473607757975,0.0,1.568201724066995,0.6757783416740851,0.0,2.5355978932996672,1.839729375206388,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,1.0265332645232967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.08278537031645007,0.01703333929878037,0.1643528557844371,0.0,0.04139268515822507,1.2062860444124324,0.21218760440395779,0.0,0.0,0.0,1.3825573219087859,0.0
04H041,0.0,0.7109631189952756,0.08635983067474821,0.0,0.800717078282385,0.8241258339165489,1.0170333392987803,0.01703333929878037,0.0,1.424718337331567,0.0,0.8305886686851442,0.8976270912904414,1.9472376078706664,0.6009728956867483,0.26481782300953643,0.4014005407815441,1.682325618667807,0.0,0.03742649794062367,0.0,0.10720996964786837,0.0,0.0,0.0,1.3843534141375062,0.04532297878665747,0.0,1.1228709228644356,0.0,1.4092566520389096,0.0,0.0,0.0,0.0,0.69284691927723,0.04532297878665747,0.0,0.008600171761917567,0.0,0.22010808804005513,0.0,0.1205739312058499,1.8905886677054873,0.18752072083646307,0.07554696139253074,0.07554696139253074,0.02530586526477026,1.660106221723244,0.004321373782642578
04H048,0.0,1.0034605321095065,0.0,0.04532297878665747,0.7234556720351858,0.741151598851785,1.104145550554008,0.0,0.0,1.165541076722373,0.0,0.9637878273455552,0.9365137424788933,1.7246035153967167,0.7041505168397991,0.5198279937757188,1.2159018132040316,1.515873843711679,0.0,0.09342168516223506,0.0,0.01703333929878037,0.0,0.0,0.0,1.6136304349252406,0.029383777685209667,0.02530586526477026,0.948412965778601,0.0,1.1172712956557642,0.0,0.0,0.146128035678238,0.0,0.0,0.13987908640123647,0.0,0.008600171761917567,0.5611013836490559,0.20682587603184968,0.0,0.04921802267018165,1.4097641042663462,0.5378190950732742,0.02530586526477026,0.02530586526477026,0.03342375548694973,1.2219355998280053,0.08278537031645007
04H050,0.0,0.8518696007297664,0.0,0.0,0.6344772701607316,1.3402457615679317,1.0902580529313164,0.01703333929878037,0.0,1.3044905277734877,0.0,0.9360107957152095,1.055378331375,1.6119356250401227,0.9009130677376691,0.3873898263387294,1.9846623061901065,1.5483894181329183,0.004321373782642578,0.03742649794062367,0.0,0.04532297878665747,0.0,0.0,0.0,1.4273237863572472,0.1553360374650618,0.0,1.0334237554869496,0.0,1.4617985575251093,0.004321373782642578,0.0,0.06445798922691845,0.004321373782642578,0.20411998265592482,0.10720996964786837,0.012837224705172217,0.12385164096708583,0.2944662261615929,0.1367205671564068,0.012837224705172217,0.16136800223497488,1.4837298990000238,0.250420002308894,0.08635983067474821,0.01703333929878037,0.029383777685209667,1.6579159368299552,0.416640507338281
04H054,0.0,1.106870544478654,0.03342375548694973,0.04139268515822507,0.6334684555795865,0.7395723444500919,1.08278537031645,0.01703333929878037,0.0,1.089905111439398,0.0,0.8182258936139555,0.7634279935629373,1.863857961883973,0.4132997640812518,0.546542663478131,1.5043349118024643,1.530199698203082,0.0,0.4132997640812518,0.0,0.0,0.0,0.0,0.0,1.5237464668115646,0.4927603890268375,0.0,0.5831987739686227,0.0,1.4405942618398309,0.0,0.0,0.056904851336472634,0.021189299069938092,0.1931245983544616,0.06445798922691845,0.0,0.04532297878665747,0.008600171761917567,0.1846914308175988,0.021189299069938092,0.07554696139253074,1.0603200286882852,0.6211762817750351,0.0,0.004321373782642578,0.0,1.1634595517699902,0.021189299069938092
04H061,0.0,0.4899584794248346,0.10720996964786837,0.15228834438305647,0.7860412102425542,0.7323937598229685,0.9164539485499251,0.02530586526477026,0.008600171761917567,1.2787536009528289,0.0,0.9745116927373283,0.8234742291703011,1.8900855267163252,0.5728716022004803,0.5010592622177514,1.1568519010700111,1.4835872969688941,0.0,0.17897694729316943,0.0,0.22010808804005513,0.0,0.0,0.008600171761917567,1.7720281653248549,0.10380372095595687,0.07554696139253074,0.8615344108590378,0.0,1.3494717992143856,0.0,0.0,0.0,0.0,0.7965743332104297,0.06069784035361165,0.0,0.01703333929878037,0.20411998265592482,0.3364597338485295,0.04139268515822507,0.07554696139253074,1.7540423867854362,0.10037054511756291,0.01703333929878037,0.029383777685209667,0.008600171761917567,1.2564772062416767,0.03342375548694973
04H063,0.0,1.3879234669734366,0.13353890837021748,0.02530586526477026,0.8369567370595504,0.8188854145940099,0.9768083373380663,0.09342168516223506,0.0,1.1287222843384268,0.0,0.9947569445876281,1.145196406114182,1.9610887197678961,0.33041377334919075,0.31175386105575426,0.6972293427597176,1.5198279937757189,0.0,0.9768083373380663,0.01703333929878037,0.021189299069938092,0.0,0.0,0.0,1.7129021250472227,0.021189299069938092,0.029383777685209667,0.9415114326344031,0.0,1.4878451201114355,0.0,0.0,0.01703333929878037,0.0,0.3364597338485295,0.03342375548694973,0.0,0.01703333929878037,0.15228834438305647,0.2741578492636798,0.012837224705172217,0.06069784035361165,1.893428841779545,0.21218760440395779,0.0,0.04139268515822507,0.012837224705172217,1.2650537885040147,0.029383777685209667
04H068,0.0,0.9350031514536548,0.10037054511756291,0.0,0.9763499790032735,1.1251558295805302,1.221153321954705,0.0,0.0,1.5164031484474032,0.0,1.0220157398177203,1.1146109842321732,2.1761202110560856,0.3384564936046048,0.3053513694466238,0.6646419755561255,1.6844862921887342,0.0,0.3283796034387377,0.0,0.008600171761917567,0.0,0.0,0.0,1.842047288509638,0.008600171761917567,0.04921802267018165,0.9294189257142927,0.0,1.3304137733491908,0.0,0.0,0.06069784035361165,0.0,0.06818586174616162,0.3856062735983121,0.0,0.0,0.0,0.2695129442179163,0.0,0.1430148002540951,1.803798407989674,0.15228834438305647,0.08635983067474821,0.03742649794062367,0.0,1.4952667443878105,0.03342375548694973
04H078,0.0,0.8155777483242672,0.012837224705172217,0.03342375548694973,0.9100905455940681,1.0523090996473234,1.2011238972073794,0.01703333929878037,0.008600171761917567,1.6515687388657918,0.0,1.084576277934331,1.0813473078041325,1.9720639160080222,0.42324587393680785,0.3096301674258988,0.7649229846498885,1.7533532126414961,0.0,1.1872386198314788,0.021189299069938092,0.012837224705172217,0.0,0.0,0.0,1.6725596277632757,0.05307844348341968,0.01703333929878037,1.0881360887005513,0.0,1.3021143769562011,0.008600171761917567,0.0,0.04532297878665747,0.0,0.22788670461367355,0.146128035678238,0.0,0.012837224705172217,0.012837224705172217,0.23299611039215382,0.0,0.12710479836480765,1.809896246602439,0.17897694729316943,0.08278537031645007,0.03342375548694973,0.01703333929878037,1.4745076391169758,0.004321373782642578
04H080,0.0,0.18752072083646307,0.0,0.0,0.9827233876685453,0.884795363948981,1.2335037603411345,0.012837224705172217,0.07918124604762482,1.5048784594102158,0.0,1.104145550554008,0.7817553746524689,2.1942089796466813,0.7315887651867387,0.8704039052790271,0.5365584425715302,1.69284691927723,0.0,0.1430148002540951,0.0,0.146128035678238,0.0,0.0,0.0,1.9240724299103629,0.11394335230683678,0.0,0.414973347970818,0.0,1.242044239369551,0.03742649794062367,0.0,0.10380372095595687,0.0,0.8438554226231612,0.0,0.0,0.04921802267018165,0.0,0.3944516808262163,0.0,0.12710479836480765,1.815245591916563,0.4941545940184428,0.0,0.0,0.0,1.6353832040474985,0.012837224705172217
04H091,0.0,0.5865873046717549,0.0,0.0,0.7958800173440752,1.162564406523019,1.1798389280231867,0.0,0.008600171761917567,1.2743887955503788,0.0,1.0884904701823963,0.9036325160842377,1.6273658565927327,0.9459607035775686,0.49831055378960054,0.6063813651106049,1.6892200372638355,0.0,0.9493900066449128,0.0,0.17609125905568124,0.0,0.0,0.0,1.3516030724191288,0.03742649794062367,0.021189299069938092,1.2477278329097232,0.0,1.5217916496391235,0.0,0.0,0.02530586526477026,0.0,0.20951501454263097,0.08990511143939793,0.0,0.008600171761917567,0.0,0.17897694729316943,0.0,0.1430148002540951,1.76618969331016,0.09691001300805642,0.021189299069938092,0.09691001300805642,0.01703333929878037,1.6609602917760835,0.04921802267018165
04H101,0.0,0.9020028913507294,0.03342375548694973,0.0,1.0542299098633974,1.2489536154957075,1.2427898094786765,0.008600171761917567,0.0,1.6255182289716377,0.0,0.2944662261615929,0.9444826721501687,1.667359546183087,0.8790958795000727,0.3873898263387294,1.3296012483565187,1.8033888249836134,0.0,0.1205739312058499,0.0,0.021189299069938092,0.0,0.0,0.0,1.353723937588949,0.012837224705172217,0.0,1.2312146479626012,0.0,1.57541879121436,0.0,0.0,0.05307844348341968,0.0,0.06818586174616162,0.06445798922691845,0.0,0.01703333929878037,0.12710479836480765,0.24797326636180664,0.021189299069938092,0.1430148002540951,1.524655712357777,0.12385164096708583,0.021189299069938092,0.04139268515822507,0.0,2.1468719030857386,0.004321373782642578
04H103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9939649981951189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04H108,0.0,0.6794278966121188,0.029383777685209667,0.07188200730612536,0.7185016888672743,1.1139433523068367,1.2513948500401042,0.012837224705172217,0.0,1.5439439424829065,0.0,1.2265999052073575,1.1225435240687545,1.9775407059465349,0.6580113966571124,0.36172783601759284,0.416640507338281,1.7033773685123494,0.0,0.13987908640123647,0.021189299069938092,0.004321373782642578,0.0,0.0,0.0,1.5662017188549129,0.04532297878665747,0.021189299069938092,0.69284691927723,0.0,1.3856062735983121,0.0,0.0,0.04921802267018165,0.0,0.31386722036915343,0.2304489213782739,0.0,0.004321373782642578,0.0,0.1903316981702915,0.021189299069938092,0.20682587603184968,1.473632926873841,0.3096301674258988,0.0,0.03342375548694973,0.008600171761917567,1.4350476413399647,0.021189299069938092
04H112,0.0,0.9185545305502735,0.012837224705172217,0.146128035678238,0.6599162000698503,0.8965262174895553,1.0644579892269186,0.01703333929878037,0.0,0.9206450014067876,0.0,1.0449315461491602,0.8790958795000727,1.8048206787211623,0.4487063199050799,0.5289167002776547,0.8450980400142568,1.5844443071651761,0.004321373782642578,0.4927603890268375,0.0,0.0,0.0,0.0,0.0,1.5117497113449827,0.04139268515822507,0.01703333929878037,0.7678976160180907,0.0,1.5570257223863833,0.004321373782642578,0.0,0.03742649794062367,0.008600171761917567,0.22530928172586287,0.056904851336472634,0.0,0.004321373782642578,0.0,0.26481782300953643,0.0,0.09691001300805642,1.0546130545568877,0.15228834438305647,0.04139268515822507,0.008600171761917567,0.0,1.13481437032046,0.18752072083646307
04H117,0.0,0.9938769149412112,0.0,0.0,0.4517864355242902,0.8195439355418687,1.1894903136993675,0.02530586526477026,0.0,1.1812717715594616,0.0,0.8898617212581884,0.8543060418010806,1.7294077969630681,1.0203612826477078,0.2787536009528289,2.1431709932001786,1.505149978319906,0.0,0.5998830720736879,0.021189299069938092,0.02530586526477026,0.0,0.0,0.0,1.557507201905658,0.26245108973042947,0.06818586174616162,1.1034616220947049,0.0,1.2736955879300922,0.0,0.0,0.04532297878665747,0.0,0.5092025223311029,0.0,0.06818586174616162,0.04139268515822507,0.3384564936046048,0.17609125905568124,0.0,0.10720996964786837,1.4279727136082088,0.4424797690644485,0.03342375548694973,0.021189299069938092,0.0,1.1287222843384268,0.0
04H120,0.0,1.1482940974347458,0.07918124604762482,0.07918124604762482,0.6304278750250238,0.9036325160842377,1.2935835134961169,0.04139268515822507,0.008600171761917567,1.4318460456987254,0.0,1.0464951643347082,1.167317334748176,2.1015064961399275,0.17897694729316943,0.5976951859255123,0.7634279935629373,1.8185557792978027,0.0,1.5173278822943734,0.31806333496276157,0.6283889300503115,0.0,0.0,0.0,1.6447339274471926,0.1553360374650618,0.021189299069938092,0.9148718175400503,0.0,1.4222614508136027,0.02530586526477026,0.0,0.056904851336472634,0.0,0.4487063199050799,0.31806333496276157,0.0,0.15228834438305647,0.14921911265537988,0.2148438480476979,0.0,0.11727129565576427,1.7858279199958655,0.6148972160331346,0.0,0.021189299069938092,0.008600171761917567,1.4496326504700745,0.05307844348341968
04H123,0.0,0.24551266781414982,0.0,0.0,1.2016701796465816,1.1287222843384268,1.2352758766870524,0.004321373782642578,0.0,1.6504046698680317,0.0,0.7134905430939424,1.0293837776852097,1.80222623769107,0.5854607295085006,0.290034611362518,0.46089784275654777,1.803934849863842,0.0,0.34635297445063856,0.0,0.01703333929878037,0.0,0.0,0.0,1.7247672456463103,0.07554696139253074,0.04921802267018165,0.2576785748691845,0.0,1.4929000111087034,0.0,0.0,0.0,0.0,0.05307844348341968,0.15228834438305647,0.0,0.01703333929878037,0.5490032620257879,0.15228834438305647,0.0,0.13033376849500614,1.355834495884936,0.17897694729316943,0.0,0.0,0.0,1.785543369956593,1.348888723071438
04H132,0.0,1.1772478362556233,0.04139268515822507,0.146128035678238,0.7283537820212285,1.0293837776852097,1.0056094453602804,0.04139268515822507,0.0,1.34143452457814,0.0,1.0958664534785427,0.5010592622177514,1.8609366207000937,1.119585774961784,0.5797835966168101,2.2323352770856544,1.7875313161272344,0.0,0.09342168516223506,0.06445798922691845,0.02530586526477026,0.0,0.0,0.008600171761917567,1.4845845292828428,0.02530586526477026,0.029383777685209667,1.4171394097273255,0.0,1.0773679052841565,0.0,0.0,0.10720996964786837,0.0,0.35602585719312274,0.10380372095595687,0.029383777685209667,0.04139268515822507,0.04139268515822507,0.36548798489089973,0.08635983067474821,0.07188200730612536,1.5656117249020587,0.44404479591807633,0.02530586526477026,0.03742649794062367,0.02530586526477026,1.332034277027518,0.0
04H133,0.0,0.8438554226231612,0.0,0.03342375548694973,0.46686762035410945,0.8813846567705729,1.2535802895621828,0.004321373782642578,0.0,1.2685779718828432,0.0,1.0293837776852097,1.0314084642516241,1.761927838420529,0.8041394323353505,0.3521825181113625,0.5526682161121932,1.5043349118024643,0.0,1.3836358683618797,0.0,0.004321373782642578,0.0,0.0,0.0,1.5603849229720155,0.09691001300805642,0.01703333929878037,1.0806264869218056,0.0,1.3443922736851108,0.0,0.0,0.04532297878665747,0.008600171761917567,0.17318626841227402,0.06445798922691845,0.0,0.012837224705172217,0.48855071650044424,0.21748394421390624,0.0,0.22530928172586287,1.184975190698261,0.3926969532596657,0.01703333929878037,0.05307844348341968,0.0,1.3712526291249394,0.029383777685209667
04H135,0.0,1.3312247810207325,0.0,0.08990511143939793,0.8188854145940099,1.2415464805965484,1.0916669575956846,0.0,0.0,1.118595365223762,0.0,1.2801228963023075,1.2405492482825997,1.9548693710664782,0.19589965240923368,0.639486489268586,1.6469915374771225,1.6194064108867774,0.0,1.2430380486862944,0.029383777685209667,0.004321373782642578,0.0,0.0,0.0,1.392345155361204,0.029383777685209667,0.0,1.2884728005997825,0.0,1.1986570869544226,0.0,0.0,0.09342168516223506,0.0,0.056904851336472634,0.5611013836490559,0.0,0.0,0.008600171761917567,0.19865708695442263,0.0,0.1553360374650618,1.3283796034387378,0.17897694729316943,0.02530586526477026,0.0,0.021189299069938092,1.5350408132511606,0.01703333929878037
04H138,0.0,0.6785183790401139,0.04139268515822507,0.06818586174616162,0.7168377232995244,0.7810369386211318,1.003029470553618,0.03342375548694973,0.0,1.0849335749367162,0.0,0.814913181275074,0.7708520116421442,1.8845688149183333,1.0102999566398119,0.515873843711679,1.7537362221750101,1.58489634413745,0.0,0.9122220565324155,0.021189299069938092,0.2528530309798932,0.0,0.0,0.0,1.5036545192429593,0.24054924828259971,0.0,1.3544926005894364,0.0,1.2214142378423387,0.008600171761917567,0.0,0.04921802267018165,0.008600171761917567,0.17318626841227402,0.15228834438305647,0.021189299069938092,0.4578818967339924,0.0,0.2304489213782739,0.021189299069938092,0.10720996964786837,1.6421676344049452,0.2787536009528289,0.0,0.01703333929878037,0.008600171761917567,1.1351326513767748,0.0
04H140,0.0,0.8920946026904804,0.03342375548694973,0.03742649794062367,0.5943925503754267,0.9580858485210851,1.1866738674997452,0.04139268515822507,0.008600171761917567,1.5613399414589013,0.0,1.0265332645232967,1.1401936785786313,1.7137424784090824,0.800717078282385,0.3891660843645325,0.31386722036915343,1.790847903965432,0.0,0.3424226808222063,0.04532297878665747,0.012837224705172217,0.004321373782642578,0.0,0.004321373782642578,1.4652340949880145,0.5276299008713387,0.021189299069938092,1.1146109842321732,0.0,1.3654879848908996,0.03342375548694973,0.0,0.10037054511756291,0.0,0.1553360374650618,0.1553360374650618,0.0,0.01703333929878037,0.0,0.2787536009528289,0.0,0.17318626841227402,1.4548448600085102,0.1553360374650618,0.0,0.01703333929878037,0.0,1.5549734583332397,0.012837224705172217
05H008,0.0,0.9074113607745862,0.08278537031645007,0.0,0.9084850188786497,1.2995072987004876,1.5741470641507227,0.03342375548694973,0.0,2.0314488618593836,0.0,1.0944711286416449,1.3010299956639813,1.8926510338773004,0.7512791039833423,0.2695129442179163,0.056904851336472634,1.8578147779710066,0.0,1.1925674533365456,0.0,0.004321373782642578,0.0,0.0,0.0,1.7030333047336859,0.09342168516223506,0.08990511143939793,1.2817149700272958,0.04921802267018165,1.4412236742426126,0.029383777685209667,0.0,0.16136800223497488,0.03342375548694973,0.41995574848975786,0.24054924828259971,0.0,0.0,0.0,0.35024801833416286,0.02530586526477026,0.2741578492636798,1.659821158055705,0.40483371661993806,0.06445798922691845,0.07554696139253074,0.029383777685209667,1.8788089323592057,0.004321373782642578
05H013,0.0,1.011993114659257,0.07554696139253074,0.04139268515822507,0.8518696007297664,0.9253120914996495,1.0047511555910011,0.01703333929878037,0.0,1.6057358938767468,0.0,0.5352941200427705,0.8937617620579434,1.8302678009336417,0.146128035678238,0.03742649794062367,0.37106786227173627,1.8012664704896202,0.0,0.45636603312904306,0.06818586174616162,0.12710479836480765,0.0,0.0,0.0,1.7417816961431667,0.004321373782642578,0.021189299069938092,1.1679078100014801,0.0,1.3047058982127655,0.01703333929878037,0.0,0.0,0.008600171761917567,0.6464037262230695,0.03342375548694973,0.0,0.0,0.16731733474817606,0.292256071356476,0.0,0.08278537031645007,2.1476763242410986,0.16731733474817606,0.021189299069938092,0.06818586174616162,0.008600171761917567,1.5423273827739743,0.029383777685209667
05H025,0.0,0.15228834438305647,0.10037054511756291,0.0,0.756636108245848,0.850033257689769,1.0216027160282422,0.004321373782642578,0.0,1.5510838651857803,0.0,0.8943160626844384,0.8426092396105621,1.879439965995217,0.7730546933642626,0.42813479402878873,0.03342375548694973,1.8959747323590646,0.0,0.15228834438305647,0.021189299069938092,0.15228834438305647,0.0,0.0,0.0,1.7729814503449637,0.029383777685209667,0.06069784035361165,0.8549130223078556,0.0,1.3025473724874856,0.0,0.0,0.0,0.021189299069938092,0.40483371661993806,0.03342375548694973,0.0,0.0,0.029383777685209667,0.30319605742048883,0.0,0.15228834438305647,1.8736692927067944,0.3096301674258988,0.021189299069938092,0.021189299069938092,0.01703333929878037,1.5093369580176441,0.004321373782642578
