,LINC00237,AC010260.1,THOC7_AS1,KLF9,AC122707.1,AC008395.1,AC098820.2,AC007229.1,AL049870.4,AC110998.1,ZNF337_AS1,MFSD4B,GCLM,Z95114.4,GSG1,PRR13P5,ANKRD20A21P,AL358394.3,FCHO2,AF254982.1,AL078596.1,AL732372.2,AC139453.2,BX927359.1,SPRR4,AC073349.2,FOXRED1,ABCC11,AL135929.1,PSMD6,DSG1,LGALS1,HK2,AC113383.1,AC099331.1,CENPA,AC017048.3,AC008622.2,AC092809.2,TMCO1,AC107983.1,PGAM1P13,GPD2,TRHDE_AS1,CTDNEP1,CENPB,TCEA2,RPSAP55,RIMBP3C,AL136162.1
11H186,0.0,0.0,0.0,0.292256071356476,0.0,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.1205739312058499,0.012837224705172217,0.0,0.5670263661590604,0.7831886910752576,0.0,0.0,0.0,0.0,0.0,0.0,2.0194901629975077,1.8234090148925446,1.8277568629786167,1.011570443597278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.373279893277496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275412570285564,0.0
11H205,0.0,0.0,1.5093369580176441,0.0,0.0,0.49554433754644844,1.2494429614425822,0.01703333929878037,0.04139268515822507,0.0,0.004321373782642578,0.0,0.0,0.0,0.004321373782642578,0.06445798922691845,0.0,1.13481437032046,1.3057811512549822,0.0,0.11394335230683678,0.0,0.0,0.004321373782642578,0.0,1.5811528919662887,1.2182728535714475,1.5780658838360915,0.6875289612146344,0.9580858485210851,0.47856649559384334,0.004321373782642578,2.279507247601757,0.0,0.0,0.0,0.0,0.0,0.0,0.7067177823367587,0.0,1.2127201544178423,1.2583978040955086,0.01703333929878037,0.07188200730612536,1.9158217876203987,0.0,1.1760912590556813,0.31386722036915343,0.0
11H217,0.0,0.0,1.266701966884088,0.05307844348341968,0.0,0.877371345869774,1.1300119496719043,0.06069784035361165,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.01703333929878037,0.04139268515822507,0.0,1.4197905861063627,1.307496037913213,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,1.5327543789924978,1.6998377258672457,1.6771505212734328,0.4548448600085102,1.1760912590556813,0.44404479591807633,0.0,2.375169608851635,0.0,0.0,0.03742649794062367,0.0,0.0,0.03742649794062367,0.8068580295188175,0.0,0.8876173003357362,0.6839471307515121,0.0,0.07554696139253074,1.9006947744523979,0.0,1.5634810853944108,0.24054924828259971,0.0
11H231,0.0,0.01703333929878037,1.5935075893317652,0.01703333929878037,0.0,0.49831055378960054,0.9289076902439527,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.07918124604762482,0.0,1.4299136977637545,1.0707764628434346,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,1.6843066460716316,1.3100557377508915,1.5424519473759766,0.6253124509616739,1.2662316966898932,0.03342375548694973,0.012837224705172217,2.4119898767888595,0.0,0.01703333929878037,0.0,0.0,0.0,0.03342375548694973,1.0346284566253203,0.0,1.251638220448212,1.4077307280263354,0.0,0.21748394421390624,2.160498543522346,0.0,1.5219222448835004,0.3010299956639812,0.0
11H232,0.0,0.0,1.5018804937550587,0.021189299069938092,0.0,0.7226339225338123,1.0569048513364727,0.07188200730612536,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.10380372095595687,0.03342375548694973,0.0,1.5287881917748962,1.2221960463017199,0.04139268515822507,0.03742649794062367,0.0,0.0,0.0,0.0,1.592953571547866,1.5058280338548362,1.6082050077043262,0.37839790094813763,1.3508292735829677,0.05307844348341968,0.0,2.3538393238045425,0.0,0.0,0.0,0.008600171761917567,0.008600171761917567,0.0,0.7965743332104297,0.0,0.7708520116421442,0.829303772831025,0.0,0.07554696139253074,2.1618170401676924,0.056904851336472634,1.341038631677523,0.11394335230683678,0.0
11H234,0.0,0.0,1.5922878159521308,0.06069784035361165,0.0,0.36548798489089973,0.9689496809813426,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.04139268515822507,0.0,1.4926207220431917,0.9375178920173467,0.03342375548694973,0.004321373782642578,0.0,0.0,0.0,0.0,1.6152133348013584,1.3432115901797474,1.4712917110589385,0.887054378050957,1.126780577012009,0.23552844690754893,0.0,2.400468911217488,0.0,0.004321373782642578,0.01703333929878037,0.0,0.0,0.2695129442179163,0.9148718175400503,0.012837224705172217,1.3681008517093514,1.3475251599986895,0.021189299069938092,0.15836249209524964,1.9914475980038029,0.0,1.6700602174731343,0.45331834004703764,0.0
11H240,0.0,0.0,1.599992177584098,0.029383777685209667,0.0,0.3283796034387377,1.2140486794119414,0.43933269383026263,0.03742649794062367,0.0,0.0,0.0,0.0,0.008600171761917567,0.7193312869837267,0.04139268515822507,0.0,1.3394514413064407,1.6720054450229518,0.0,0.0,0.0,0.0,0.0,0.0,1.6890423390281717,1.4602963267574753,1.4913616938342726,0.37106786227173627,1.459241664878082,0.021189299069938092,0.008600171761917567,2.4449655233486656,0.0,0.02530586526477026,0.021189299069938092,0.012837224705172217,0.0,0.0,0.9380190974762103,0.0,1.1169396465507557,1.2683439139510646,0.008600171761917567,0.07188200730612536,2.2445739728174354,0.0,1.2571984261393445,0.23804610312879543,0.0
12H007,0.0,0.01703333929878037,1.4104397862103466,0.01703333929878037,0.0,0.3384564936046048,1.0013009330204181,0.06445798922691845,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.04921802267018165,0.0,1.5161385767170743,1.1498346967157849,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.0,1.502836638621003,1.290257269394518,1.4643404846276673,0.7015679850559274,1.3762118502826728,0.14921911265537988,0.0,2.376850585847609,0.0,0.02530586526477026,0.03742649794062367,0.0,0.0,0.01703333929878037,0.9912260756924949,0.03342375548694973,1.1911714557285586,1.333850145102545,0.012837224705172217,0.13987908640123647,1.9063889211528309,0.01703333929878037,1.4683473304121573,0.3222192947339193,0.0
12H012,0.008600171761917567,0.0,1.6443400988263226,0.0,0.0,0.5428254269591799,1.2833012287035497,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.37657695705651195,0.02530586526477026,0.0,1.1726029312098598,1.8326366275967032,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,1.5931752634781025,1.3864989655506532,1.8999298827278641,0.17318626841227402,1.024485667699167,0.012837224705172217,0.004321373782642578,2.4276970379948093,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.7520484478194386,0.01703333929878037,1.0265332645232967,1.1495270137543478,0.012837224705172217,0.41161970596323016,2.004665233247877,0.01703333929878037,1.1401936785786313,0.23804610312879543,0.0
12H021,0.0,0.0,1.5536403362313542,0.06818586174616162,0.0,0.651278013998144,1.1238516409670858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.03342375548694973,0.0,1.543322900646912,1.3372595397502758,0.0,0.03742649794062367,0.0,0.19589965240923368,0.0,0.0,1.5836521085420439,1.3517963068970236,1.3255156633631482,0.08278537031645007,1.33665982345442,0.24303804868629442,0.012837224705172217,2.422113594696832,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,1.104145550554008,0.0,1.0740846890282438,1.2038484637462348,0.0,0.146128035678238,2.0656170557268725,0.03342375548694973,1.3679147387937527,0.287801729930226,0.0
12H033,0.0,0.0,1.4984484031739997,0.0,0.0,0.5843312243675307,1.302979936748249,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.10720996964786837,0.0,1.1354506993455138,1.6102341753343887,0.04139268515822507,0.012837224705172217,0.0,0.0,0.0,0.0,1.7175872968554604,1.5594277997594899,1.6516656039229356,0.5622928644564746,1.0884904701823963,0.38381536598043126,0.021189299069938092,2.5655526813995677,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.9304395947667001,0.01703333929878037,1.2598326990634836,0.9786369483844743,0.02530586526477026,0.4409090820652177,2.1788331173591167,0.01703333929878037,1.5141491344754374,0.14921911265537988,0.0
12H039,0.0,0.0,1.5535189401489695,0.05307844348341968,0.0,0.35024801833416286,0.8481891169913987,0.2671717284030138,0.05307844348341968,0.0,0.01703333929878037,0.0,0.0,0.0,0.02530586526477026,0.04139268515822507,0.0,1.52283531366053,0.46089784275654777,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,1.6731131042382337,1.2000292665537704,1.3027637084729817,0.10037054511756291,1.4528593357958524,0.04139268515822507,0.008600171761917567,2.363480355559601,0.0,0.0,0.0,0.0,0.0,0.0,0.8825245379548805,0.012837224705172217,0.7299742856995556,0.8727388274726688,0.0,0.004321373782642578,1.761927838420529,0.0,1.0141003215196205,0.24054924828259971,0.0
12H042,0.0,0.0,1.3895204658463773,0.01703333929878037,0.0,0.41161970596323016,1.1928461151888416,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.04532297878665747,0.0,1.355834495884936,1.6137361412618714,0.03342375548694973,0.03342375548694973,0.0,0.0,0.008600171761917567,0.0,1.35237549500052,1.3912880485952974,1.4837298990000238,0.04921802267018165,1.415974411376566,0.0,0.0,2.4064379814731582,0.0,0.0,0.0,0.0,0.0,0.0,0.9334872878487055,0.0,0.9947569445876281,1.1258064581395268,0.02530586526477026,0.06445798922691845,1.9574636157299312,0.0,1.3324384599156054,0.20951501454263097,0.0
12H044,0.004321373782642578,0.0,1.5829719291048059,0.021189299069938092,0.0,0.2944662261615929,1.2362852774480284,0.01703333929878037,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.04921802267018165,0.0,1.4375920322539613,1.508395033133053,0.22271647114758328,0.004321373782642578,0.0,0.021189299069938092,0.0,0.0,1.5698418994037615,1.420450859106068,1.478999131673357,0.271841606536499,1.740441644949766,0.004321373782642578,0.004321373782642578,2.488198061603354,0.0,0.09691001300805642,0.0,0.0,0.0,0.0,1.1264561134318043,0.0,1.2924775936677841,1.330007700872759,0.03342375548694973,0.35024801833416286,2.0810230864513337,0.15228834438305647,1.4800069429571505,0.2966651902615311,0.0
12H045,0.004321373782642578,0.0,1.6363875858131567,0.012837224705172217,0.0,0.414973347970818,1.1332194567324942,1.3220124385824004,0.021189299069938092,0.0,0.0,0.0,0.0,0.012837224705172217,0.02530586526477026,0.01703333929878037,0.0,1.2108533653148932,1.0374264979406236,0.0,0.004321373782642578,0.0,0.0,0.004321373782642578,0.0,1.5032457714651126,1.4043204672217307,1.307282047033346,0.04139268515822507,1.3941013020400446,0.16731733474817606,0.021189299069938092,2.462397997898956,0.0,0.0,0.0,0.0,0.0,0.0,0.9429995933660404,0.0,1.049605612594973,1.25478968739721,0.0,0.06818586174616162,1.7705574748509951,0.0,1.3057811512549822,0.41161970596323016,0.0
12H055,0.0,0.0,1.7974752875373343,0.0,0.0,0.20951501454263097,1.5122840632818535,0.012837224705172217,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.20951501454263097,0.04921802267018165,0.0,1.3291944150884512,0.9258275746247423,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,1.5920656704322471,1.2022157758011316,1.199480914862356,0.06069784035361165,1.3047058982127655,0.7497363155690611,0.0,2.5499836111596887,0.0,0.0,0.03742649794062367,0.0,0.012837224705172217,0.0,0.8162412999917831,0.01703333929878037,1.064083435963596,1.3012470886362115,0.07918124604762482,0.19589965240923368,2.3055233332112555,0.01703333929878037,1.2920344359947364,0.20682587603184968,0.0
12H056,0.0,0.0,1.6007551496396182,0.012837224705172217,0.0,0.436162647040756,1.0132586652835165,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.029383777685209667,0.0,1.5597869682005565,0.3873898263387294,0.029383777685209667,0.004321373782642578,0.0,0.0,0.0,0.0,1.639486489268586,1.2750808984568585,1.4488608456074408,1.17868923977559,1.1693804953119495,0.13353890837021748,0.012837224705172217,2.4367985102318035,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.9740509027928773,0.012837224705172217,1.3064250275506875,1.3176455432211587,0.0,0.5092025223311029,2.0377849417536376,0.0,1.6031443726201824,0.32428245529769273,0.0
12H057,0.0,0.0,1.6097011023793995,0.07554696139253074,0.0,0.5865873046717549,1.0232524596337116,0.004321373782642578,0.008600171761917567,0.0,0.004321373782642578,0.0,0.0,0.0,0.06069784035361165,0.021189299069938092,0.0,1.4323277922616042,1.250175948083925,0.0,0.004321373782642578,0.0,0.0,0.01703333929878037,0.0,1.6317480743965693,1.3436055081041718,1.4201208480857028,0.1903316981702915,1.2415464805965484,0.05307844348341968,0.02530586526477026,2.440137366766757,0.0,0.08278537031645007,0.01703333929878037,0.0,0.0,0.0,0.952792443044092,0.012837224705172217,0.9666109866819343,1.1408221801093106,0.0,0.04139268515822507,2.051268318870385,0.07188200730612536,1.0948203803547998,0.31386722036915343,0.0
12H058,0.0,0.0,1.6963563887333322,0.0,0.0,0.5910646070264992,1.3575537197430816,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.2741578492636798,0.03742649794062367,0.0,0.9652017010259121,1.908699432352224,0.0,0.0,0.0,0.0,0.0,0.0,1.7272972028035873,1.436162647040756,1.6994040818153373,0.17897694729316943,1.269746373130767,0.2695129442179163,0.0,2.3781797903809503,0.0,0.04532297878665747,0.01703333929878037,0.008600171761917567,0.0,0.0,0.9618954736678504,0.0,1.0588054866759067,1.1894903136993675,0.0,0.10720996964786837,2.130076332517164,0.04921802267018165,1.3111178426625056,0.3159703454569178,0.0
12H067,0.0,0.0,1.8283376000590044,0.0,0.0,0.24054924828259971,1.089551882886454,0.03342375548694973,0.01703333929878037,0.0,0.10380372095595687,0.0,0.0,0.0,0.004321373782642578,0.04139268515822507,0.0,1.318897714627487,0.33243845991560533,0.0,0.0,0.0,0.0,0.0,0.0,1.7345598215794762,1.4646385590950328,1.4875625602563782,1.327767489902729,1.2073650374690719,1.212187604403958,0.0,2.3290112157073684,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.49968708261840383,0.0,1.571009672309305,1.4209454059219722,0.0,0.49831055378960054,1.440121603187804,0.01703333929878037,0.6989700043360189,0.15836249209524964,0.0
12H079,0.0,0.0,1.6239725120169963,0.11394335230683678,0.004321373782642578,0.29885307640970665,1.1522883443830565,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.04921802267018165,0.0,1.671820560183249,0.7737864449811935,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,1.7396514437093769,1.4139699717480614,1.368658712392227,0.3820170425748684,1.2521245525056444,0.07918124604762482,0.008600171761917567,2.4532112824382226,0.0,0.021189299069938092,0.0,0.0,0.0,0.11727129565576427,1.011993114659257,0.0,1.1205739312058498,0.964259630196849,0.0,0.3283796034387377,1.9324737646771533,0.146128035678238,1.4584867637982069,0.7686381012476144,0.0
12H091,0.0,0.0,1.5954962218255742,0.0,0.0,0.8639173769578605,1.086003705618382,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.04532297878665747,0.01703333929878037,0.0,1.5259513412480126,1.3220124385824004,0.0,0.01703333929878037,0.0,0.0,0.01703333929878037,0.0,1.3930484664167782,1.6181527333785195,1.429752280002408,0.5065050324048721,1.3946267642722092,0.4899584794248346,0.004321373782642578,2.348519036207146,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.800717078282385,0.0,0.890979596989689,0.8555191556678001,0.012837224705172217,0.14921911265537988,1.9601376748637946,0.13987908640123647,1.402433346219312,0.30319605742048883,0.0
12H098,0.0,0.0,1.61066016308988,0.0,0.0,0.6599162000698503,1.3525683861793085,0.5185139398778874,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.02530586526477026,0.0,1.126780577012009,1.2278867046136734,0.0,0.05307844348341968,0.0,0.21748394421390624,0.021189299069938092,0.0,1.4061994236633129,1.888348010178049,1.6308345178280506,0.21218760440395779,1.4399639359209049,0.02530586526477026,0.008600171761917567,2.4050901140387224,0.0,0.0,0.0,0.0,0.0,0.0,0.6454222693490919,0.012837224705172217,0.7678976160180907,0.7671558660821804,0.04139268515822507,0.012837224705172217,1.8572118423168924,0.0,1.327563260187278,0.15836249209524964,0.0
12H117,0.0,0.0,1.8176314671905154,0.0,0.0,0.3159703454569178,1.1728946977521761,0.04139268515822507,0.1367205671564068,0.0,0.012837224705172217,0.0,0.0,0.0,0.021189299069938092,0.04921802267018165,0.0,1.1917303933628562,0.5378190950732742,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,1.7743709598499167,1.464787519645937,1.6499187187354192,1.2299376859079338,1.0863598306747482,0.7058637122839193,0.0,2.3395508108256715,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.35602585719312274,0.012837224705172217,1.2545480771089739,1.7206553565517244,0.0,0.7283537820212285,1.334252642334231,0.04139268515822507,0.8603380065709937,0.1643528557844371,0.0
12H124,0.0,0.0,1.6992305028834092,0.0,0.0,0.6551384348113821,1.2873537727147464,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.07188200730612536,0.021189299069938092,0.0,1.3402457615679317,1.1766699326681496,0.0,0.008600171761917567,0.0,0.0,0.03342375548694973,0.0,1.5241363765925686,1.3322364154914432,1.4750898033890065,0.20139712432045143,1.462397997898956,0.7419390777291989,0.008600171761917567,2.4237699886263386,0.0,0.0,0.0,0.0,0.0,0.08635983067474821,0.6551384348113821,0.01703333929878037,1.3051363189436394,1.2750808984568585,0.012837224705172217,0.19589965240923368,2.0517311960598494,0.07918124604762482,1.4053463601757088,0.320146286111054,0.0
12H139,0.0,0.0,1.5817221599490987,0.0,0.0,0.5797835966168101,1.2227164711475833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.02530586526477026,0.0,1.4209454059219722,1.5129510799724906,0.0,0.1846914308175988,0.0,0.0,0.021189299069938092,0.0,1.5563025007672873,1.4192947217534606,1.4878451201114355,0.9063350418050906,1.548020694905531,0.5831987739686227,0.021189299069938092,2.487802747851106,0.0,0.012837224705172217,0.021189299069938092,0.0,0.0,0.0,1.0170333392987803,0.0,0.9159272116971158,1.1920095926536702,0.04139268515822507,0.20682587603184968,2.031368062885773,0.056904851336472634,0.7795964912578245,0.1367205671564068,0.0
12H149,0.0,0.0,1.5066403055665025,0.03342375548694973,0.0,0.06069784035361165,0.9571281976768131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.0,1.515873843711679,1.2702128548962426,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,1.524655712357777,1.1708482036433094,1.2706788361447063,0.08278537031645007,1.4121244061733171,0.04532297878665747,0.01703333929878037,2.593230668783007,0.0,0.7371926427047373,0.0,0.0,0.01703333929878037,0.0,0.8561244442423004,0.0,1.3386556655787003,1.2100508498751372,0.0,0.11727129565576427,2.041629508475138,0.24551266781414982,1.4514794051248618,0.36172783601759284,0.0
12H165,0.008600171761917567,0.0,1.4534712337229359,0.0,0.0,0.37106786227173627,1.0877814178095424,0.01703333929878037,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.012837224705172217,0.0,1.591064607026499,1.2100508498751372,0.11394335230683678,0.004321373782642578,0.0,0.0,0.0,0.0,1.5213996281153757,1.3418300569205104,1.401572845676446,0.02530586526477026,1.4602963267574753,0.0,0.0,2.4796328860045707,0.0,0.292256071356476,0.0,0.0,0.0,0.0,1.0342272607705507,0.0,0.9680157139936417,1.1510632533537501,0.012837224705172217,0.08635983067474821,2.090751689644903,0.0,1.462697408101717,0.31386722036915343,0.0
12H166,0.008600171761917567,0.0,1.5145477526602862,0.0,0.0,0.6283889300503115,1.209783014848515,0.06069784035361165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.0,0.9921114877869497,1.1516762308470478,0.0,0.008600171761917567,0.0,0.146128035678238,0.0,0.0,1.3651134316275773,1.6357852355336517,1.5376931943673908,0.11058971029924897,1.3356584522893016,0.021189299069938092,0.0,2.406540180433955,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.7151673578484579,0.01703333929878037,0.8122446968003693,0.9623693356700211,0.03342375548694973,0.008600171761917567,1.7810369386211318,0.0,1.236789099409293,0.20682587603184968,0.0
12H170,0.0,0.0,1.315550534421905,0.0,0.004321373782642578,0.31806333496276157,0.5065050324048721,0.06445798922691845,0.004321373782642578,0.0,0.01703333929878037,0.0,0.0,0.0,0.01703333929878037,0.03342375548694973,0.0,0.8337843746564789,0.7259116322950482,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,1.545307116465824,0.8567288903828826,1.3818367999983434,0.1931245983544616,1.064083435963596,0.4329692908744057,0.01703333929878037,1.9124346333755746,0.0,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.2741578492636798,0.0,0.436162647040756,0.5740312677277188,0.0,0.004321373782642578,1.2299376859079338,0.01703333929878037,0.7458551951737289,0.06818586174616162,0.0
12H171,0.0,0.0,1.6454222693490919,0.03342375548694973,0.0,0.7489628612561614,0.9493900066449128,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.03342375548694973,0.03742649794062367,0.0,1.669967369908504,0.904715545278681,0.09691001300805642,0.0,0.0,0.0,0.0,0.0,1.5707763687947482,1.42845877351558,1.5141491344754374,1.4423229557455746,1.4022613824546801,0.2741578492636798,0.012837224705172217,2.454280672796099,0.0,0.04532297878665747,0.0,0.0,0.0,0.0,0.9355072658247129,0.01703333929878037,1.2375437381428744,1.2377949932739225,0.0,0.30749603791321295,2.011316643366872,0.09342168516223506,1.6034691597338389,0.34635297445063856,0.0
12H173,0.0,0.0,1.566555330883055,0.07918124604762482,0.0,0.4927603890268375,1.2402995820027125,0.01703333929878037,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.06818586174616162,0.0,1.4141373621844766,1.1146109842321732,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,1.5644293269979834,1.4635944021870002,1.5304558435846762,0.07918124604762482,1.5515719736742537,0.08635983067474821,0.008600171761917567,2.393259237826838,0.0,0.0,0.0,0.0,0.0,0.11058971029924897,1.1532049000842843,0.04532297878665747,1.3376588910261424,1.4847268042986619,0.012837224705172217,0.0,1.9402175555997352,0.11394335230683678,1.526339277389844,0.667452952889954,0.03342375548694973
12H175,0.0,0.0,1.7334380270910614,0.11058971029924897,0.0,0.13033376849500614,1.113609151073028,0.11727129565576427,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.056904851336472634,0.0,1.4886916983169407,0.8987251815894934,0.0,0.0,0.0,0.0,0.0,0.0,1.5761108941208397,1.3942765267678214,1.5086643630529428,0.07918124604762482,1.4117880045438689,0.26007138798507473,0.0,2.386249196708923,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,1.0004340774793186,0.0,1.4000196350651586,1.368472838440362,0.0,0.012837224705172217,1.9312544064164134,0.19865708695442263,1.3308194664958368,0.7323937598229685,0.0
12H176,0.0,0.0,1.6400837313731202,0.021189299069938092,0.0,0.7678976160180907,1.246252312299322,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.029383777685209667,0.0,1.5763413502057928,1.5939502952639875,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,1.6971421262754596,1.7348798027926275,1.76618969331016,0.08278537031645007,1.4126285205443752,0.056904851336472634,0.004321373782642578,2.32905193335993,0.0,0.012837224705172217,0.0,0.0,0.0,0.15836249209524964,0.9867717342662448,0.0,0.6599162000698503,0.7993405494535817,0.0,0.0,2.032457582714929,0.0,1.252610340567373,0.24797326636180664,0.0
12H180,0.0,0.0,1.5658478186735176,0.0,0.0,0.5365584425715302,1.171141151028382,1.1027766148834413,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.03342375548694973,0.9025467793139914,1.2140486794119414,0.930949031167523,0.03342375548694973,0.004321373782642578,0.0,0.07188200730612536,0.0,0.0,1.4969296480732148,1.2814878879400813,1.3830969299490943,0.04532297878665747,1.5811528919662887,0.02530586526477026,0.012837224705172217,2.5082064027591433,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.9523080096621253,0.01703333929878037,0.7730546933642626,1.0398105541483504,0.012837224705172217,0.04139268515822507,1.7471786713601645,0.06445798922691845,1.375297738217339,0.36361197989214433,0.0
12H183,0.0,0.0,1.5140161804006493,0.01703333929878037,0.0,0.6263403673750424,1.0374264979406236,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.04139268515822507,0.0,1.0240749873074262,1.2895889525425968,0.06069784035361165,0.008600171761917567,0.0,0.12710479836480765,0.01703333929878037,0.0,1.2586372827240764,1.344588742578714,1.3760291817281802,0.23552844690754893,1.5220528008688226,0.008600171761917567,0.004321373782642578,2.4914457426972714,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.9449759084120478,0.0,0.7888751157754168,0.9339931638312423,0.012837224705172217,0.01703333929878037,1.7091002815511667,0.04921802267018165,1.1319392952104246,0.20139712432045143,0.0
12H195,0.0,0.0,1.5860243823869757,0.06445798922691845,0.0,0.36548798489089973,0.9566485792052033,0.021189299069938092,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.04532297878665747,0.0,1.3516030724191288,0.6919651027673603,0.03342375548694973,0.004321373782642578,0.0,0.0,0.0,0.0,1.6043340731029112,1.34143452457814,1.5717088318086876,0.24303804868629442,1.4628470358316736,0.06818586174616162,0.012837224705172217,2.3491609226929486,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,1.1389339402569236,0.0,1.3490831687795903,1.3163897510731954,0.0,0.07554696139253074,2.2229244665930836,0.13987908640123647,1.8547916940539855,0.5502283530550941,0.0
13H006,0.008600171761917567,0.0,1.6343764940883678,0.07188200730612536,0.0,0.5774917998372253,1.2581581933407944,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.10720996964786837,0.04532297878665747,0.0,1.0759117614827776,1.6851144690465394,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,1.6960941599952233,1.3763944420372662,1.6634182122526797,0.12385164096708583,1.2631624649622166,0.07554696139253074,0.004321373782642578,2.374253298101757,0.004321373782642578,0.021189299069938092,0.021189299069938092,0.0,0.008600171761917567,0.0,1.0111473607757975,0.01703333929878037,1.1309766916056172,1.1720188094245565,0.03742649794062367,0.11058971029924897,2.110589710299249,0.01703333929878037,1.3778524190067545,0.37474834601010387,0.0
13H009,0.012837224705172217,0.0,1.4471580313422192,0.06445798922691845,0.0,0.6211762817750351,1.1900514177592059,0.012837224705172217,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.4871383754771864,0.01703333929878037,0.0,1.4278105726759902,1.2038484637462348,0.0,0.2576785748691845,0.0,0.0,0.0,0.0,1.4435758797502576,1.285107029566812,1.4996870826184039,0.5910646070264992,1.362670929725667,0.42324587393680785,0.0,2.377032909310364,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.615950051656401,0.01703333929878037,1.1038037209559568,1.1818435879447726,0.0,0.4871383754771864,1.830396176483469,0.04921802267018165,1.310480891462675,0.19865708695442263,0.0
