,CCDC6,RPS20P5,IGLV10_54,AC063965.1,MIR548I1,FAM225A,DTNB,PAGE4,AC044784.1,SNORA75,FAM205BP,AL118511.2,RNU6_601P,TRO,INSM2,ZCCHC17,AP001825.1,SMURF1,CU633906.2,CDY12P,RAB9AP1,AC068491.4,AC016683.1,RNU6_1025P,AC097462.3,KRTAP19_10P,SNORA15B_2,AL592182.2,ADAD1,AC130689.1,STK35,ARHGAP17,STK38L,AC008875.2,AC090825.2,TMEM167AP1,GNRHR,ZMAT5,SOWAHA,RN7SL623P,RN7SKP248,COL4A3,DEFA3,LINC01568,AC121758.4,WT1,AC009623.1,RPS3AP39,AL645929.3,RNU6ATAC15P,MIRLET7BHG,ZNF585B,RNU7_56P,ZNF837,TRAPPC2,BMPR2,BOLA2_SMG1P6,AL121904.1,AC245389.1,ZNF276,H6PD,FP236383.9,OR5AM1P,KCNIP2,Y_RNA,IFNWP2,CPB1,RNU6_82P,PREP,BNC2_AS1,AC112249.1,SMTN,RPL21P10,NUMB,GPR89B,Z82196.2,AL109947.1,AC235097.1,PKP4,OR7E53P,MIR3943,AC129915.3,MIR206,AC073578.4,OR51A7,MTND3P23,AC097358.1,AC020637.1,MAPK6P3,AP000577.2,AL121579.1,RPL5P21,AL356585.10,FAM50B,AC022509.1,AL161668.2,AL354751.3,GDNF,LINC02041,ABHD15,AL132709.7,OR1M1,AL159169.1,MYH8,PRR13P2,HOMEZ,AL162585.1,AC093729.1,AC025171.3,SGPL1,MIR196B,MAMSTR,N4BP3,RN7SL141P,KRTAP20_2,MTND4LP24,AL162373.1,MTND3P8,LINC02270,RPSAP18,NBPF8,AL356095.1,AL133351.2,AC007731.2,AC063923.2,AC002072.1,AC073135.1,USP17L11,LEXM,AL020996.1,RN7SL847P,CCNYL2,NMTRS_TGA3_1,AC022690.2,AC013565.1,Z97055.2,CCNYL3,KCNK1,AL512506.2,AP001029.1,GDPGP1,COL11A2P1,ZFYVE1,MTCO1P53,AL035665.2,AL096803.1,ZC3H10,AC026369.3,RNU7_161P,PPIL4,AL138745.1,CSRNP1,AC068413.1,LINC02675,CNN2P10,SNORA70J,UBE2H,AL357033.1,MIR610,LAMB4,DEFB108C,PLAAT2,AL354836.1,RPL21P103,AL355773.1,AC087500.1,MTND4P14,RASGRP1,AL512656.1,GNG5P3,AP003173.1,AL121757.1,NEU3,VN1R87P,AL359962.1,AL022099.1,LINC02086,AC069437.1,TXNDC17,TGFB2_OT1,MARCKSL1P1,AL035425.2,AL645929.1,AC008764.2,MLECP1,AC007068.1,SNORD113_4,TRBV5_6,IQCD,LINC01366,AL050402.2,ZNF584,AC136944.4,IGHD1OR15_1A,RPL7P13,NSRP1P1,AC017076.1,YAP1,U6,AC244517.4
06H028,0.0,0.6541765418779605,0.0,0.0,0.10037054511756291,0.0,0.0,0.0,1.393926006585837,0.1643528557844371,0.01703333929878037,0.03342375548694973,0.0,0.0,1.7455432019980242,0.40483371661993806,0.0,0.3979400086720376,0.10720996964786837,0.0,0.0,0.07188200730612536,0.02530586526477026,0.0,0.0,0.0,0.4653828514484183,0.0,0.012837224705172217,0.0,0.0,1.1271047983648077,0.6009728956867483,0.0,0.0,0.05307844348341968,0.0,0.0,1.5055569386638217,0.16136800223497488,0.029383777685209667,0.0,0.5599066250361124,0.0,0.08990511143939793,0.0,0.16731733474817606,0.029383777685209667,0.9532763366673044,0.0,1.074450718954591,0.0,0.0,0.0,0.0,0.0,0.3364597338485295,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.04921802267018165,0.6560982020128319,0.0,0.0,0.7234556720351858,0.0,0.004321373782642578,0.0,0.0,0.0,0.3096301674258988,0.008600171761917567,0.0,0.31175386105575426,0.0,0.0,0.0,1.04766419460156,0.20411998265592482,0.8286598965353198,0.0,0.04139268515822507,0.7355988996981799,0.008600171761917567,0.0,0.012837224705172217,0.39093510710337914,0.11058971029924897,0.6273658565927327,0.290034611362518,0.0,0.557507201905658,0.0,0.1903316981702915,0.0,0.0,0.16731733474817606,1.2116544005531824,0.0,0.008600171761917567,0.0,0.0,0.7151673578484579,0.0,1.316808752053022,0.0,0.056904851336472634,0.4014005407815441,0.0,0.0,0.0,1.7570922201189325,1.330210784571528,0.0,0.0,0.800717078282385,0.9025467793139914,0.0,1.3630475945210936,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.3944516808262163,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.05307844348341968,1.5622928644564746,0.0,0.0,0.24797326636180664,0.0,0.056904851336472634,0.0,0.0,0.0,1.7541953881898384,1.1007150865730817,0.0,1.9957229219954653,0.0,0.0,0.0,0.07554696139253074,0.15228834438305647,0.0,0.0,0.0,0.0,1.1981069988734014,0.6354837468149122,0.2695129442179163,0.8830933585756899,0.0,0.11394335230683678,0.8438554226231612,1.6329631681672612,0.012837224705172217,0.0,0.0,0.10380372095595687,0.0,0.0,0.07554696139253074,0.1367205671564068,1.0285712526925377,0.012837224705172217,0.0,0.004321373782642578,0.08990511143939793,0.004321373782642578,0.0,0.0,0.08278537031645007,0.0,0.004321373782642578,0.2764618041732442,0.0,0.13353890837021748,0.5670263661590604,0.0,0.05307844348341968,0.0,0.18184358794477254,0.03742649794062367,0.004321373782642578,0.0,0.0
06H029,0.0,0.5365584425715302,0.0,0.0,0.056904851336472634,0.0,0.0,0.06445798922691845,1.3692158574101427,0.07554696139253074,0.13987908640123647,0.0,0.0,0.0,1.6288995644206066,0.26245108973042947,0.0,0.1643528557844371,0.16136800223497488,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.2528530309798932,0.0,0.012837224705172217,0.0,0.0,0.5888317255942073,0.8356905714924255,0.0,0.0,0.01703333929878037,0.0,0.0,1.1007150865730817,0.0,0.012837224705172217,0.06445798922691845,0.5171958979499743,0.0,0.056904851336472634,0.0,0.03742649794062367,0.10720996964786837,1.1766699326681496,0.0,0.8639173769578605,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.2304489213782739,0.0,0.04921802267018165,0.008600171761917567,0.0,0.0,1.1983821300082942,0.0,0.0,0.0,0.0,0.0,0.0,0.5646660642520893,0.6190933306267428,0.5587085705331657,0.0,0.06445798922691845,0.22010808804005513,0.01703333929878037,0.0,0.0,0.436162647040756,0.0,0.12710479836480765,0.20139712432045143,0.0,0.04921802267018165,0.0,0.029383777685209667,0.008600171761917567,0.0,0.2148438480476979,1.1099158630237933,0.0,0.008600171761917567,0.0,0.06445798922691845,0.515873843711679,0.004321373782642578,0.9684829485539351,0.0,0.03342375548694973,0.08635983067474821,0.0,0.0,0.0,1.5312233745330268,1.1565491513317814,0.0,0.0,0.28103336724772754,0.7015679850559274,0.0,0.6954816764901974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948203803547998,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.01703333929878037,1.0689276116820718,0.0,0.0,0.1430148002540951,0.0,0.004321373782642578,0.0,0.0,0.0,1.525304009958239,0.4487063199050799,0.0,1.9604707775342989,0.0,0.0,0.0,0.012837224705172217,0.08635983067474821,0.0,0.0,0.0,0.0,0.9513375187959178,0.534026106056135,0.24797326636180664,0.8561244442423004,0.0,0.5786392099680724,0.7193312869837267,1.7813244556669878,0.021189299069938092,0.0,0.0,0.04139268515822507,0.0,0.0,0.17318626841227402,0.056904851336472634,1.1547282074401555,0.0,0.0,0.03342375548694973,0.05307844348341968,0.012837224705172217,0.0,0.0,0.12710479836480765,0.012837224705172217,0.0,0.22271647114758328,0.0,0.0,0.5010592622177514,0.008600171761917567,0.03342375548694973,0.0,0.08990511143939793,0.0,0.0,0.0,0.0
06H035,0.0,0.909020854211156,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.7803173121401513,0.0,0.012837224705172217,0.029383777685209667,0.0,0.0,2.0060379549973173,0.16136800223497488,0.004321373782642578,0.3996737214810381,0.05307844348341968,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.2695129442179163,0.0,0.004321373782642578,0.0,0.0,0.7512791039833423,1.6366884479532828,0.0,0.0,0.04139268515822507,0.0,0.0,1.1809855807867304,0.0,0.0,0.0,0.19589965240923368,0.0,2.127039973455082,0.0,0.04532297878665747,0.012837224705172217,0.6812412373755872,0.0,0.42975228000240795,0.0,0.0,0.0,0.0,0.0,0.23552844690754893,0.008600171761917567,0.0,0.0,0.0,0.0,0.10720996964786837,0.0,0.03342375548694973,0.08990511143939793,0.0,0.0,0.320146286111054,0.0,0.03342375548694973,0.004321373782642578,0.0,0.0,0.5453071164658241,0.0,0.0,0.37657695705651195,0.0,0.0,0.0,1.0128372247051722,0.4899584794248346,0.557507201905658,0.0,0.0,0.9304395947667001,0.004321373782642578,0.0,0.0,0.0,0.03742649794062367,1.2732328340430457,0.37657695705651195,0.0,0.03342375548694973,0.0,0.40483371661993806,0.0,0.0,0.46089784275654777,0.5526682161121932,0.0,0.0,0.0,0.0,0.26007138798507473,0.02530586526477026,0.8188854145940099,0.0,0.06069784035361165,0.004321373782642578,0.0,0.0,0.0,1.4465371670736438,1.1341771075767664,0.0,0.0,0.6294095991027189,0.6138418218760692,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7520484478194386,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,1.6487502126980194,0.0,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.0,1.5189085736914143,0.21748394421390624,0.0,1.6095944092252201,0.0,0.0,0.0,0.06818586174616162,0.07918124604762482,0.0,0.0,0.0,0.0,0.7331972651065695,0.1430148002540951,0.16731733474817606,0.5774917998372253,0.0,0.1846914308175988,0.4623979978989561,1.5490032620257879,0.23552844690754893,0.0,0.0,0.029383777685209667,0.0,0.0,0.359835482339888,0.1367205671564068,1.1172712956557642,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.06445798922691845,0.008600171761917567,0.0,0.07554696139253074,0.0,0.021189299069938092,0.8597385661971468,0.0,0.03342375548694973,0.09342168516223506,0.11394335230683678,0.0,0.0,0.0,0.0
06H038,0.0,0.6242820958356683,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,1.1061908972634154,0.021189299069938092,0.004321373782642578,0.0,0.0,0.09691001300805642,1.5475285764597821,0.12710479836480765,0.0,0.23804610312879543,0.021189299069938092,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.23804610312879543,0.0,0.004321373782642578,0.0,0.0,0.8208579894396999,1.3374592612906562,0.0,0.0,0.008600171761917567,0.0,0.0,1.4634450317704277,0.0,0.004321373782642578,0.0,0.24551266781414982,0.0,0.22530928172586287,0.0,0.03742649794062367,0.0,0.6665179805548809,0.0,0.37839790094813763,0.0,0.0,0.0,0.0,0.0,0.21748394421390624,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,1.4350476413399647,0.0,0.0,0.436162647040756,0.008600171761917567,0.004321373782642578,0.0,0.0,0.0,0.8555191556678001,0.0,0.0,0.22788670461367355,0.0,0.0,0.0,0.761927838420529,0.557507201905658,0.8188854145940099,0.0,0.07188200730612536,0.31806333496276157,0.04139268515822507,0.0,0.0,0.08278537031645007,0.04532297878665747,1.098643725817057,0.20951501454263097,0.0,0.21218760440395779,0.04139268515822507,0.06445798922691845,0.0,0.0,0.29885307640970665,0.3344537511509309,0.0,0.0,0.0,0.0,0.3873898263387294,0.012837224705172217,1.4553017716570764,0.0,0.01703333929878037,0.07188200730612536,0.0,0.0,0.0,1.5281450782531065,0.9036325160842377,0.0,0.0,0.6560982020128319,0.5888317255942073,0.0,0.7481880270062005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6273658565927327,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,1.2659963704950792,0.0,0.0,0.1846914308175988,0.0,0.02530586526477026,0.0,0.0,0.0,1.3843534141375062,0.6776069527204931,0.0,1.5074510609019698,0.0,0.0,0.0,0.1430148002540951,0.10380372095595687,0.0,0.0,0.0,0.0,0.8512583487190752,0.250420002308894,0.18752072083646307,0.667452952889954,0.0,0.0,0.3891660843645325,1.6921416093667836,0.029383777685209667,0.0,0.0,0.012837224705172217,0.0,0.0,0.06069784035361165,0.10380372095595687,0.8273692730538252,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.1205739312058499,0.0,0.07188200730612536,0.34635297445063856,0.0,0.04532297878665747,0.029383777685209667,0.15228834438305647,0.029383777685209667,0.0,0.0,0.0
06H045,0.0,0.7015679850559274,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.60422605308447,0.08278537031645007,0.05307844348341968,0.03742649794062367,0.0,0.0,1.6698745024898025,0.32633586092875144,0.0,0.4345689040341987,0.0,0.0,0.0,0.07918124604762482,0.01703333929878037,0.0,0.0,0.0,0.17026171539495738,0.0,0.0,0.0,0.0,0.7626785637274363,1.8935953338198832,0.0,0.0,0.06818586174616162,0.0,0.02530586526477026,1.2511513431753545,0.04139268515822507,0.0,0.0,0.1643528557844371,0.0,0.9722028383790645,0.0,0.0,0.0,0.6875289612146344,0.0,0.47856649559384334,0.0,0.0,0.0,0.0,0.0,0.16136800223497488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10037054511756291,0.35024801833416286,0.0,0.0,0.0,0.0,0.0,0.5171958979499743,0.0,0.0,0.1430148002540951,0.0,0.0,0.0,0.6190933306267428,0.6232492903979004,0.7474118078864233,0.0,0.06445798922691845,0.18184358794477254,0.06069784035361165,0.0,0.0,0.04921802267018165,0.04921802267018165,0.4742162640762552,0.292256071356476,0.0,0.02530586526477026,0.0,0.029383777685209667,0.03742649794062367,0.0,0.45331834004703764,0.8068580295188175,0.0,0.0,0.0,0.0,0.5301996982030822,0.004321373782642578,1.0195316845312554,0.0,0.146128035678238,0.004321373782642578,0.0,0.0,0.0,1.5154764413823758,0.6720978579357175,0.0,0.0,0.5538830266438743,0.9684829485539351,0.0,0.06818586174616162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359835482339888,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,1.5992278627737964,0.0,0.0,0.08635983067474821,0.0,0.0,0.0,0.0,0.0,1.3271545124094315,0.056904851336472634,0.0,1.6115108871266564,0.0,0.0,0.0,0.26245108973042947,0.287801729930226,0.0,0.0,0.0,0.0,0.5526682161121932,0.557507201905658,0.12385164096708583,0.7626785637274363,0.0,0.13033376849500614,0.36172783601759284,1.6061663146076206,0.11058971029924897,0.0,0.6020599913279624,0.01703333929878037,0.0,0.0,0.07918124604762482,0.03742649794062367,1.2013971243204515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.0,0.03742649794062367,0.10720996964786837,0.0,0.10720996964786837,0.49554433754644844,0.0,0.012837224705172217,0.06445798922691845,0.2576785748691845,0.0,0.0,0.0,0.0
06H048,0.0,0.5693739096150459,0.0,0.0,0.11394335230683678,0.0,0.0,0.0,0.8129133566428556,0.0,0.0,0.02530586526477026,0.0,0.0,1.793650717707173,0.15836249209524964,0.0,0.30749603791321295,0.0,0.0,0.0,0.029383777685209667,0.06445798922691845,0.0,0.0,0.0,0.13033376849500614,0.0,0.004321373782642578,0.0,0.0,0.7466341989375788,1.4070508148042504,0.0,0.0,0.008600171761917567,0.0,0.0,1.3447851226326606,0.01703333929878037,0.004321373782642578,0.0,0.17318626841227402,0.0,0.829946695941636,0.0,0.1643528557844371,0.008600171761917567,0.5365584425715302,0.0,0.6454222693490919,0.0,0.0,0.0,0.0,0.0,0.14921911265537988,0.0,0.0,0.004321373782642578,0.012837224705172217,0.0,0.13033376849500614,0.0,0.0,0.3096301674258988,0.0,0.0,0.30749603791321295,0.0,0.04921802267018165,0.0,0.0,0.0,1.2030328870147107,0.0,0.0,0.30749603791321295,0.0,0.0,0.0,0.26481782300953643,0.48000694295715063,0.5092025223311029,0.0,0.012837224705172217,0.6211762817750351,0.008600171761917567,0.0,0.0,0.12385164096708583,0.11727129565576427,1.3736474722092178,0.16136800223497488,0.0,0.1643528557844371,0.0,0.22788670461367355,0.0,0.0,0.13033376849500614,0.19865708695442263,0.0,0.012837224705172217,0.0,0.012837224705172217,0.20411998265592482,0.04921802267018165,1.0145205387579237,0.0,0.029383777685209667,0.056904851336472634,0.0,0.0,0.0,1.5444401373176924,1.1264561134318043,0.0,0.0,0.18184358794477254,0.5185139398778874,0.0,0.2764618041732442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708520116421442,0.0,0.0,0.28103336724772754,0.0,0.0,0.0,0.0,1.1335389083702174,0.0,0.0,0.15836249209524964,0.0,0.021189299069938092,0.0,0.0,0.0,1.3708830167776058,0.26481782300953643,0.0,1.720242018287057,0.0,0.0,0.0,0.13033376849500614,0.029383777685209667,0.0,0.0,0.0,0.0,0.615950051656401,0.04921802267018165,0.34044411484011833,0.3873898263387294,0.0,0.15836249209524964,0.5611013836490559,1.6530194510996132,0.01703333929878037,0.0,0.0,0.06445798922691845,0.0,0.0,0.11727129565576427,0.056904851336472634,0.6473829701146198,0.0,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.12710479836480765,0.0,0.02530586526477026,0.41830129131974547,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0
06H066,0.0,0.7143297597452329,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,1.266936911159173,0.02530586526477026,0.021189299069938092,0.04139268515822507,0.0,0.0,1.5828584622244994,0.25527250510330607,0.0,0.3053513694466238,0.0,0.0,0.0,0.36548798489089973,0.004321373782642578,0.0,0.0,0.0,0.32428245529769273,0.0,0.004321373782642578,0.0,0.0,0.6608654780038692,0.8621313793130372,0.0,0.029383777685209667,0.056904851336472634,0.0,0.0,1.2400497721126476,0.01703333929878037,0.0,0.0,0.2764618041732442,0.0,0.29885307640970665,0.0,0.03342375548694973,0.0,0.7458551951737289,0.0,0.48855071650044424,0.0,0.0,0.0,0.0,0.0,0.08990511143939793,0.0,0.0,0.004321373782642578,0.0,0.0,0.2944662261615929,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,1.0409976924234905,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.6201360549737576,0.4623979978989561,0.3820170425748684,0.0,0.012837224705172217,0.568201724066995,0.03342375548694973,0.0,0.008600171761917567,0.31386722036915343,0.04139268515822507,0.9454685851318197,0.07188200730612536,0.0,0.01703333929878037,0.0,0.11058971029924897,0.021189299069938092,0.0,0.11727129565576427,0.7937903846908186,0.04921802267018165,0.0,0.0,0.0,0.3996737214810381,0.004321373782642578,1.17435059747938,0.0,0.012837224705172217,0.04139268515822507,0.0,0.0,0.0,1.5566642621225686,1.0318122713303703,0.0,0.0,0.4329692908744057,0.8597385661971468,0.0,0.32633586092875144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5365584425715302,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,1.3872118003137306,0.0,0.0,0.06445798922691845,0.0,0.01703333929878037,0.0,0.0,0.0,1.4622482153549974,0.24054924828259971,0.0,1.8485585721237634,0.0,0.0,0.0,0.0,0.2741578492636798,0.012837224705172217,0.0,0.0,0.0,0.9122220565324155,0.3926969532596657,0.20139712432045143,0.2966651902615311,0.0,0.3384564936046048,0.2695129442179163,1.8767372971406646,0.08635983067474821,0.0,0.0,0.03742649794062367,0.0,0.0,0.2787536009528289,0.03342375548694973,1.3481100684802376,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.11727129565576427,0.0,0.08278537031645007,0.3856062735983121,0.0,0.008600171761917567,0.10037054511756291,0.0,0.02530586526477026,0.0,0.0,0.0
06H073,0.0,0.28103336724772754,0.0,0.0,0.3729120029701066,0.0,0.0,0.004321373782642578,0.5550944485783191,0.012837224705172217,0.01703333929878037,0.0,0.0,0.0,2.3991543339582164,0.03742649794062367,0.0,0.3424226808222063,0.0,0.0,0.0,0.3996737214810381,0.08990511143939793,0.0,0.0,0.0,0.35024801833416286,0.0,0.01703333929878037,0.0,0.0,0.639486489268586,1.1129399760840801,0.0,0.06818586174616162,0.008600171761917567,0.0,0.0,1.3796680340336538,0.021189299069938092,0.0,0.004321373782642578,0.5171958979499743,0.0,0.287801729930226,0.0,0.11394335230683678,0.05307844348341968,0.9694159123539814,0.0,0.39619934709573634,0.0,0.0,0.0,0.0,0.0,0.7101173651118162,0.0,0.0,0.0,0.1643528557844371,0.012837224705172217,0.0,0.0,0.0,0.7323937598229685,0.0,0.2695129442179163,0.09342168516223506,0.0,0.04532297878665747,0.0,0.0,0.0,1.0402066275747113,0.0,0.0,0.16136800223497488,0.0,0.0,0.0,0.44404479591807633,0.6963563887333322,0.8790958795000727,0.0,0.09691001300805642,0.515873843711679,0.0,0.0,0.0,0.30319605742048883,0.07554696139253074,1.003029470553618,0.1367205671564068,0.0,0.06445798922691845,0.07188200730612536,0.08635983067474821,0.0,0.0,0.06818586174616162,0.30749603791321295,0.0,0.008600171761917567,0.0,0.012837224705172217,0.421603926869831,0.07188200730612536,0.8182258936139555,0.0,0.0,0.1430148002540951,0.0,0.0,0.0,1.645520514905874,1.1445742076096164,0.0,0.0,0.10720996964786837,0.7209857441537391,0.0,0.1643528557844371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364597338485295,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.004321373782642578,1.1723109685219542,0.0,0.0,0.15228834438305647,0.0,0.6364878963533654,0.0,0.0,0.0,1.507180977260241,0.03342375548694973,0.0,1.8564872128686307,0.0,0.0,0.0,0.04139268515822507,0.13353890837021748,0.0,0.0,0.0,0.0,0.8350561017201162,0.2304489213782739,0.3979400086720376,0.7846172926328754,0.0,0.07918124604762482,0.7015679850559274,1.8322533701970078,0.07188200730612536,0.0,0.0,0.06445798922691845,0.0,0.0,0.029383777685209667,0.6599162000698503,0.92272545799326,0.0,0.0,0.056904851336472634,0.03742649794062367,0.004321373782642578,0.0,0.0,0.1430148002540951,0.0,0.021189299069938092,0.1205739312058499,0.0,0.07918124604762482,0.13033376849500614,0.04921802267018165,0.021189299069938092,0.15228834438305647,0.09342168516223506,0.03342375548694973,0.008600171761917567,0.0,0.0
06H074,0.0,0.44560420327359757,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.8633228601204559,0.008600171761917567,0.11058971029924897,0.04139268515822507,0.0,0.0,1.6175245348862923,0.0,0.0,0.515873843711679,0.08635983067474821,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.17897694729316943,0.0,0.012837224705172217,0.0,0.0,0.8375884382355113,1.0534626049254554,0.0,0.0,0.0,0.0,0.0,1.51241754860084,0.0,0.0,0.0,0.2764618041732442,0.0,0.36548798489089973,0.0,0.18752072083646307,0.0,0.952792443044092,0.0,0.36548798489089973,0.0,0.0,0.0,0.0,0.0,0.20139712432045143,0.004321373782642578,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.03742649794062367,0.008600171761917567,0.0,0.0,0.0,0.0,0.03742649794062367,0.008600171761917567,0.0,0.0,0.7930916001765802,0.0,0.0,0.1205739312058499,0.0,0.0,0.0,0.46089784275654777,0.403120521175818,0.5365584425715302,0.0,0.08635983067474821,0.7234556720351858,0.029383777685209667,0.0,0.0,0.17026171539495738,0.04532297878665747,1.1983821300082942,0.11394335230683678,0.0,0.20951501454263097,0.0,0.2695129442179163,0.0,0.0,0.1931245983544616,0.14921911265537988,0.0,0.0,0.0,0.02530586526477026,0.6937269489236468,0.029383777685209667,1.0711452904510828,0.0,0.01703333929878037,0.25527250510330607,0.0,0.0,0.0,1.7563317673210577,1.2407987711173312,0.0,0.0,0.3891660843645325,0.8488047010518037,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283889300503115,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,1.4292676664331685,0.0,0.0,0.09691001300805642,0.0,0.04921802267018165,0.0,0.0,0.0,1.4294292643817876,0.22788670461367355,0.0,1.6635124704151556,0.0,0.0,0.0,0.012837224705172217,0.07188200730612536,0.0,0.0,0.0,0.0,0.8709888137605752,0.4899584794248346,0.07188200730612536,0.3159703454569178,0.0,0.0,0.43933269383026263,1.8348020540486991,0.03342375548694973,0.0,0.0,0.008600171761917567,0.0,0.0,0.09691001300805642,0.021189299069938092,0.22788670461367355,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0,0.1205739312058499,0.0,0.07918124604762482,0.2148438480476979,0.0,0.01703333929878037,0.029383777685209667,0.08635983067474821,0.06818586174616162,0.0,0.0,0.0
06H075,0.0,0.9180303367848802,0.0,0.0,0.1205739312058499,0.0,0.0,0.0,0.7505083948513462,0.03342375548694973,0.05307844348341968,0.008600171761917567,0.0,0.0,1.4815859363676223,0.14921911265537988,0.0,0.36172783601759284,0.04921802267018165,0.0,0.0,0.09691001300805642,0.0,0.0,0.0,0.0,0.3344537511509309,0.0,0.029383777685209667,0.0,0.0,0.6364878963533654,2.0331421770606246,0.0,0.01703333929878037,0.01703333929878037,0.0,0.0,1.3380578754197563,0.0,0.004321373782642578,0.0,0.46686762035410945,0.0,1.1586639808139894,0.0,0.06069784035361165,0.0,0.725094521081469,0.0,0.5403294747908738,0.0,0.0,0.0,0.0,0.0,0.2576785748691845,0.008600171761917567,0.012837224705172217,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,1.2317243833285165,0.0,0.0,0.35602585719312274,0.0,0.04921802267018165,0.0,0.0,0.0,1.1398790864012365,0.0,0.0,0.28103336724772754,0.0,0.0,0.0,0.7930916001765802,0.3873898263387294,0.5378190950732742,0.0,0.03342375548694973,0.7315887651867387,0.01703333929878037,0.0,0.0,0.07918124604762482,0.1205739312058499,1.5570257223863833,0.3364597338485295,0.0,0.48855071650044424,0.0,0.15836249209524964,0.008600171761917567,0.0,0.18184358794477254,0.7067177823367587,0.0,0.008600171761917567,0.0,0.012837224705172217,0.4913616938342727,0.03342375548694973,1.4951278812429332,0.0,0.01703333929878037,0.021189299069938092,0.0,0.0,0.0,1.6315452278343094,1.166133970305109,0.0,0.0,0.7656685547590141,0.7944880466591696,0.0,0.17609125905568124,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.6954816764901974,0.0,0.0,0.17318626841227402,0.0,0.0,0.0,0.0,1.281260687055013,0.0,0.0,0.10380372095595687,0.0,0.004321373782642578,0.0,0.0,0.0,1.5794405971397971,0.16731733474817606,0.0,1.5860243823869757,0.0,0.0,0.0,0.37106786227173627,0.13353890837021748,0.0,0.0,0.0,0.0,0.8234742291703011,0.26481782300953643,0.34044411484011833,0.5105450102066121,0.0,0.0,0.6785183790401139,1.6217992240026677,0.11727129565576427,0.0,0.0,0.07188200730612536,0.0,0.0,0.290034611362518,0.03342375548694973,0.8369567370595504,0.0,0.0,0.0,0.15836249209524964,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.5797835966168101,0.0,0.15836249209524964,0.20951501454263097,0.008600171761917567,0.01703333929878037,0.1553360374650618,0.0,0.0,0.0,0.0,0.0
