,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50
10H052,0.004127133,0.14514956,0.05485064,0.11251478,0.113196954,-0.005945393,-0.13285452,0.017733475,-0.011166692,0.0027906683,-0.004616744,-0.020617904,0.046113327,-0.07361672,-0.062459286,0.0012852862,-0.1470766,-0.15345596,0.0015509811,0.016157527,-0.12837619,0.011363613,0.0062995967,0.019278228,0.069851965,-0.18244953,0.013287311,0.027736817,-0.06353859,-0.030589223,-0.07402718,0.019242419,-0.004839796,0.043693703,-0.015335779,0.061358612,-0.0030840589,0.12002997,-0.007123403,0.0023287155,-0.100599095,0.038675223,-0.0025302337,0.005810165,0.094899654,-0.071832165,-0.0051711877,0.15241975,-0.09847563,-0.003657514
10H053,-0.044064105,-0.25739497,0.019149976,0.22535053,-0.011860689,-0.0014619589,-0.07813335,0.09308987,-0.000120305645,0.0023688658,0.0086021,-0.05491198,0.028761398,0.12531479,-0.03054697,-0.11058616,-0.107618295,-0.03630884,-0.0049434337,-0.0029573205,-0.08743071,0.0067296354,-0.008120684,0.009727263,0.008281517,0.054586142,0.0037253022,0.10514493,-0.10712601,0.02056335,-0.041960884,-0.11997562,-0.00031769805,-0.04664231,0.08236054,-0.00251514,-0.004674014,-0.013863192,0.0079133045,0.001982805,-0.099058025,-0.10778166,-0.0047507156,-0.008841753,-0.048938036,0.03242192,-0.0054982295,-0.038111098,-0.071002096,0.01408862
10H056,-0.03583526,0.040069897,0.01591509,0.06352921,-0.044267297,-0.0050707986,0.15957619,-0.091965,-0.0018722673,0.0047300053,0.011514347,-0.15819994,0.092565775,0.057674546,-0.022565365,-0.040761627,0.03858731,-0.11624992,-0.0020688134,0.0015611137,-0.021385618,0.0030549553,-0.016137417,-0.0069009503,0.049569424,0.030662915,0.01815371,0.054648444,0.068921395,-0.031384215,-0.09146318,0.0027121129,-0.0023528133,0.21249513,0.026586965,0.0006285801,0.0056917425,-0.08006231,-0.0023038734,0.00831449,-0.13744143,0.076020084,-0.012528543,0.0042580664,-0.025992947,-0.023877945,0.0068171215,0.0040147468,-0.015953625,0.0777488
10H058,0.104257405,0.012045866,0.034713347,0.049600203,0.03786362,0.007093647,-0.069488585,0.11468556,0.015996005,-0.0075126407,0.014517673,-0.012099841,-0.10553898,0.045353934,0.010527279,0.061151065,0.0587117,0.13828675,-0.010701319,-0.0123933125,-0.005339544,0.00021613081,0.07302952,-0.011376125,0.011463166,0.054771103,-0.010669715,-0.01653356,0.037674718,0.042161725,0.22646326,-0.03983246,-0.0037267036,0.22457959,0.015783677,0.012025276,0.0015060868,-0.040933862,-0.006078057,-0.010858528,-0.020847427,-0.02237545,0.009645304,-0.0037156173,-0.060333647,-0.040405694,-0.0014648008,-0.0056742905,-0.11743275,-0.06460071
10H059,0.020115271,-0.052317902,-0.028242495,0.21925195,-0.03609113,-0.010402887,0.03861179,-0.085966714,-0.0066151526,0.0013675204,0.008684363,0.0231313,-0.05435966,0.04914488,0.044183187,-0.20125656,-0.026613608,-0.007880247,-0.0058651958,-0.0070717162,-0.011972202,-0.010246839,0.035408877,-0.0061013815,-0.006100392,-0.07125498,-0.0018191087,0.09951922,-0.13237739,-0.007500104,0.033081878,-0.19614378,-0.008312027,0.10189443,-0.037619688,-0.0063051996,0.0038353333,-0.008147133,0.00047546346,-0.002542282,0.030341556,-0.059520457,0.0055214623,-0.0037680948,0.06374997,-0.0018472743,0.007867255,-0.043335557,0.033182647,-0.03133925
10H063,-0.008816878,-0.010633744,0.017919755,-0.058010593,-0.08253419,0.014304243,-0.044712,0.005908122,0.012024806,-0.021443749,0.009938684,-0.14441358,-0.04302579,-0.09674676,-0.037619628,-0.056727737,0.08842201,-0.048861057,0.0009684625,-0.014427779,-0.03092766,-0.00668363,0.034719963,-0.023122746,0.038918674,0.04727152,-0.019531138,-0.11511017,0.031371508,0.08647586,-0.06535544,0.032733083,0.0059799314,0.10670848,-0.01582726,0.014594758,0.011842429,-0.0222787,-0.005250265,-0.0025257599,0.046756383,0.07174198,0.0032095104,0.008793939,-0.04811438,0.123972714,0.014807029,-0.08145886,-0.06105082,-0.024851548
10H072,0.006136996,0.13675341,-0.0028356495,-0.0799264,-0.019522773,-2.309574e-05,-0.05382724,0.06631211,0.007245687,0.008064382,0.007896653,-0.114576794,-0.06912801,0.06644801,0.023479551,-0.0747274,-0.108808085,-0.10494672,-0.014508379,-0.0076478478,-0.018049136,-0.018658102,0.10443016,-0.02894992,-0.11823012,0.049882077,-0.015374637,-0.12003202,0.07141616,-0.06881645,0.15487783,-0.05617516,-0.001669424,0.008313949,-0.015003628,0.011151396,0.0014739522,0.049662847,-0.001747599,-0.0033843822,0.06283437,0.05679371,0.008816365,-0.007924802,0.06459692,-0.0567315,0.0070304037,-0.06299397,0.087345235,0.01797743
10H078,0.018339438,0.055836525,-0.041470025,-0.12478459,0.010526851,0.0014305076,-0.08399362,0.05988302,-0.0013380205,-0.0061714975,-0.0018765767,-0.025690325,0.16786738,-0.056317717,0.003705912,-0.08022414,-0.07439251,-0.05855028,0.0006064004,0.004019374,0.048152663,0.0077373027,0.061103377,-0.0013193145,0.005231266,-0.059713017,0.0030442544,-0.016903905,-0.053195227,0.0033966734,0.22724338,0.08781072,-0.0015748078,-0.040437765,-0.0054426864,-9.2077185e-05,0.0046237744,0.014047986,0.0015531107,-0.004470777,0.057305474,-0.03429128,0.00048538254,0.007338584,0.0032387313,0.120154396,0.0030422453,0.0012977734,-0.048935067,0.039366394
10H087,-0.020554755,0.06008241,0.04260902,0.06817187,0.14476919,0.0043823076,0.11385776,0.08321693,0.0057417974,-0.0013634344,-0.007893476,-0.009755254,-0.07518002,0.038181286,-0.018808888,-0.008624792,-0.041251805,0.07774151,0.008813553,0.0056808344,-0.008425314,0.0043091294,0.016633846,-0.0020374046,-0.084878154,0.040080313,-0.0010839029,0.003442028,-0.008411,0.01860402,-0.07864892,0.03867521,0.004219763,-0.174112,0.1043734,-0.07819631,0.00262915,-0.064487025,-0.011014391,0.004169341,0.033005524,0.13829798,-0.008212417,-0.0028762708,-0.102743,0.020419065,-0.010545087,-0.111548394,-0.1080915,0.039280802
10H089,-0.044966362,0.16454981,-0.09598633,0.028451122,0.24546416,-0.009907686,-0.025721174,0.033800673,-0.00047463577,-0.007283528,0.0062879357,0.06700929,-0.0879282,0.084358744,0.11210324,-0.09407541,0.10756134,0.07134934,-0.0063459496,-0.0018843014,0.0528774,-0.0016224768,0.03374382,0.009247592,0.010746395,0.050220706,0.006314639,-0.02457755,-0.04512771,0.067702726,-0.067526646,0.002078584,0.0038184065,-0.036770795,0.0035989631,-0.07230229,0.011844107,-0.025534859,-0.0030815322,-0.009625497,-0.0061263917,-0.06687743,0.000585183,0.007243373,-0.010904714,0.051340055,0.0047530583,0.10321992,-0.07446815,0.008460097
10H092,-0.018053506,-0.08415025,0.033745266,-0.16217643,0.0387428,-0.022232465,-0.030645238,-0.11462306,-0.014368085,-0.0062221363,0.013381912,-0.057221144,-0.03248623,0.10259819,0.038250238,0.02249283,0.1303505,-0.0064025763,-0.010372353,-0.005108304,-0.008594777,-0.027794043,0.03983347,0.0023021656,-0.017408771,0.05994182,0.014288807,0.10232178,-0.09806645,0.0076391175,-0.080939256,0.0759061,-0.012480012,-0.025850344,-0.007808513,0.012029878,0.00738033,0.019759927,0.022935148,-0.00244127,-0.0906778,0.027695138,-0.00044626885,-0.002443175,-0.014443636,-0.03173858,0.021877315,0.019185083,0.19230495,0.016397813
10H095,-0.009878335,-0.04413019,-0.095833756,0.14238912,-0.06462944,-0.0023155555,0.025049077,0.0768596,-0.005406941,0.005142283,-0.0063777994,-0.02184977,-0.019299647,0.020040099,0.08771393,0.016279805,0.037357602,-0.10546582,-0.0041234824,-0.0013667201,0.007285547,-0.0065927645,-0.08665084,-0.014330872,0.02141321,-0.070295826,-0.014402213,-0.055534456,-0.10812016,0.049307756,-0.12345533,0.15996364,-0.0046406435,0.026485207,0.03264472,0.010039368,-0.0034685906,-0.0077066896,0.004011701,0.00089188013,0.014503324,-0.00046190244,0.012556106,0.002797677,-0.10872476,-0.13959719,0.01070465,-0.03726379,0.08075865,-0.014937387
10H101,-0.029236827,-0.12955002,0.037285816,-0.08925509,0.060057182,-0.005511508,-0.01337813,0.028018128,-0.0101037435,-0.008615472,0.0013798779,0.0025952598,-0.14054185,0.1489915,-0.050479345,0.068784654,0.06482058,-0.06485365,0.0061753085,-0.0038254044,-0.015570349,-0.019800704,0.041294158,-0.0017786074,0.03980474,-0.06432639,0.009962348,0.043603864,-0.026162062,-0.012544892,-0.15454644,0.12150634,-0.0009034432,-0.06132642,-0.049880844,0.0008567966,0.004957422,0.01684286,0.014202301,-0.0010679112,0.015550515,-0.01388795,-0.01120385,0.00887903,-0.007165757,-0.04633855,0.014027857,-0.032730952,0.10760091,0.0018866211
10H106,0.020920096,-0.20781027,0.14366111,0.17120226,-0.069303975,-0.006489296,0.06862889,0.019412395,-0.012381353,0.026451308,-0.009349644,-0.0073678074,-0.07924668,-0.0041850745,-0.022315066,-0.12989917,-0.07036888,-0.013324024,0.0010493394,0.015141017,0.04209321,0.0071551707,0.040093526,0.0072338996,-0.01238901,0.054811746,0.0018253757,0.04811433,-0.04423651,0.04263168,0.058648244,-0.05153139,-0.008783888,-0.19370207,0.018323613,-0.053357728,-0.022452584,-0.0800472,0.0018092335,0.013360758,0.026636275,0.10844939,0.0020363403,-0.018085307,0.077743575,0.05592356,-0.0143600125,0.013802785,0.0314621,-0.021465773
10H109,0.014449561,0.11076641,-0.12282516,0.09742431,-0.044793274,-0.006534138,-0.049533293,-0.011227687,6.644315e-05,-0.0061948267,0.009412097,0.07839728,0.21277696,-0.034523517,-0.07799684,0.05022109,0.02898447,0.09675665,-0.0102549605,-0.009536433,0.013174329,-0.011571497,0.03033661,-0.016921006,-0.018187374,-0.012578872,0.00011791334,-0.0742723,-0.116904356,-0.014914091,-0.023898004,0.1999095,-0.007835525,-0.06580917,-0.004815909,-0.0534212,0.012726541,-0.02597102,0.010322325,0.0061997296,-0.015493739,0.042600963,-0.0041214135,0.0057140943,0.042498197,-0.08969989,0.0007752286,0.054592904,0.12450157,0.06895232
10H110,0.008688096,-0.060376663,0.08024366,0.15804282,-0.1297325,-0.0018660593,0.111225314,-0.016398832,-0.0072003705,0.0014219662,-0.0003324509,0.023814403,-0.06561228,0.035097256,0.024579601,-0.1354651,0.027471425,0.054583482,0.0065205516,-0.0022143119,-0.007337962,-0.010662264,-0.0013500692,-0.0006048397,0.0019193599,-0.047158264,-0.0003581531,0.16622707,-0.16663237,-0.015680924,0.047577944,-0.15735367,-0.005073662,0.0037958687,-0.043843973,0.016650965,0.0035448167,0.024163065,0.009062987,-0.0021177744,0.10105601,-0.08954533,0.008152192,-0.0017098406,0.034080155,-0.010583014,0.0052219233,-0.024183579,0.059786543,0.0128106335
10H113,0.027220521,-0.03480234,0.076744445,0.048584595,-0.057886764,-0.012296843,0.08160973,-0.0123974895,-0.018103564,-0.0047895587,-0.006631075,-0.03324311,-0.025687942,-0.045986712,-0.0013991764,-0.022148127,0.06941924,0.0033153666,0.0060482766,0.0021985609,-0.07230686,-0.0063774455,0.03180981,0.009184703,0.041625246,0.0037436388,0.012770197,-0.12064208,0.07429437,0.016422616,-0.0909156,0.14365532,-0.006129685,-0.02745216,-0.022459172,-0.02235634,-0.005784049,0.0036892125,0.026785243,-0.007765257,-0.05065835,0.011141401,0.0041078134,-0.011658495,0.07652016,0.05420118,-0.0046748854,-0.022164663,-0.053058397,0.058453295
10H115,0.0143175395,0.123305835,-0.02274712,0.106347136,-0.012883984,-0.008870441,0.015218736,-0.08061525,0.005448177,-0.0113897575,0.002911616,-0.113861874,-0.115893364,0.030965386,-0.03741353,-0.046115544,0.054933865,0.015452678,-0.011999412,-0.0013403904,0.026216209,0.0017387837,0.011655575,-0.021839341,0.038380984,-0.022488391,-0.013460715,0.00070900295,-0.0970796,0.02291751,-0.07466591,0.07621333,-0.012778379,-0.028303983,0.042202264,-0.12819128,-0.007316648,0.1360205,-0.012698851,0.00458,-0.03902335,0.05287339,0.018138647,-0.0021174562,-0.048350204,-0.10266705,-0.0019735966,-0.06250187,0.1919345,0.037345394
10H119,-0.07303704,0.07374393,0.060445543,0.07854015,-0.07808524,-0.01385242,0.08289521,-0.042026836,-0.0132851135,-0.001717827,-0.008369332,-0.011310001,-0.11774258,-0.076528266,0.07541765,0.05669519,0.19187567,0.030275231,-0.007699811,0.009620931,0.024514953,-0.006414076,-0.036371242,0.0051923096,-0.0251169,0.01096001,-0.004307014,0.020372644,-0.029764904,0.029083094,0.06970695,-0.10663892,-0.017513527,-0.21108684,0.031392343,0.074961804,0.005391412,0.051495943,0.004226275,-0.0021079963,-0.14679368,0.015621423,0.011233325,-0.0026219767,-0.033215985,0.11494403,-0.0077207116,-0.019612553,-0.05949955,-0.044364836
10H127,0.022395933,-0.027789798,0.014962299,0.09615877,-0.14400077,-0.004149387,0.14369643,0.06548896,-0.011099425,0.020635879,-0.004137181,0.013712529,-0.090829164,0.09078875,-0.060997058,0.10098193,0.056704983,0.064795576,-0.004420649,0.0046073883,0.0780562,0.007052938,0.026243407,0.0154886525,-0.062176798,0.01625456,0.0086925905,0.11907484,0.10677904,-0.025554378,0.18336725,0.05116941,0.00079494447,0.12480593,0.046567913,-0.009257159,-0.004710584,-0.0967057,0.008660812,0.0054280045,-0.019884052,0.04316148,0.0066344193,-0.0036197307,0.11462899,-0.08235286,-0.013873205,-0.0022156406,0.08874448,-0.055033866
10H130,0.012881452,-0.09136178,-0.023606742,-0.049773,-0.119502515,-0.0014680416,-0.023656009,-0.014783061,-0.006867619,0.0009853818,-0.0004456889,0.044540968,-0.12222517,-0.0725386,0.012584762,0.10528467,-0.12134482,0.023068447,0.011132931,-0.00010893397,0.06890097,-0.007521276,-0.045101333,-0.004826762,-0.025819046,0.021977726,0.0017763854,0.037845425,-0.17444694,0.010648576,-0.050021283,-0.12517719,0.0046942662,-0.017850265,0.020946773,-0.08376771,-0.008767511,0.0024442212,-0.0020051945,0.0012540682,-0.094024435,0.020757513,0.0006638384,-0.006003472,0.0659655,0.13093466,0.019679261,-0.009329054,-0.081544116,-0.013948335
10H136,0.017050816,0.08174064,0.029510103,0.00513526,0.021605907,-0.0091614025,0.048335582,0.088281855,0.004088268,-0.009881795,0.0036544122,0.034628637,-0.03320706,-0.010060666,-0.0033583732,0.024252702,-0.0437457,0.12091265,-0.011605657,-0.006276549,-0.030694615,0.0050395876,-0.029698811,-0.00042526296,-0.055692386,0.023009956,0.0073102852,-0.06337713,-0.08790193,0.018877642,-0.06635318,-0.0371406,-0.007724816,-0.073169075,0.07485981,-0.079104416,0.005035742,-0.06009725,-0.0028504846,-0.005399797,-0.029688548,0.048761133,0.0027067177,0.006374626,-0.040580846,0.15538943,0.004198293,0.060351662,-0.023467671,-0.03253304
10H149,-0.008065059,-0.049797684,-0.07976758,-0.069073014,-0.10677013,-0.0034796298,0.03952314,0.018277768,0.0006449582,-0.0068547074,6.3718566e-05,0.14830035,-0.04918193,-0.07158026,-0.02833946,-0.016826063,-0.012403337,0.0706428,-0.0027942916,-0.0050047687,0.010977968,-0.006761583,-0.017214764,-0.013611689,0.01880301,0.05567958,0.0058410736,-0.022794811,-0.010849289,0.06902677,-0.098187506,0.045100857,0.0010802194,-0.10513949,-0.03373492,0.051402964,0.016442023,0.009611678,0.0027373603,0.013219751,0.04280864,-0.02897111,0.00863024,0.00045191,0.06254937,0.23487388,0.0043191095,0.05521393,0.02768178,0.020430097
10H161,-0.031193439,-0.00029623116,-0.0079749655,0.021713905,-0.0708586,0.0075567802,-0.10158496,-0.057757035,-0.005880449,-0.0040480364,0.0038463732,-0.069136016,-0.05921318,-0.019427642,0.064732485,-0.041102927,0.008653781,-0.08570794,0.020814802,-0.001305302,-0.01167208,-0.0008772305,-0.018714795,0.002834481,0.04578765,-0.011691119,-0.000712438,-0.025806876,0.04140297,0.008656286,0.29789597,0.19212006,0.0021534886,0.049832914,0.012009755,-0.033142835,-0.006969152,0.018717399,0.0018301461,-4.2998992e-05,0.012805663,0.05908854,-0.0031126754,0.0038475818,-0.071736805,0.06708793,0.009096712,-0.062661156,-0.011675808,0.023613488
10H166,-0.00062697224,-0.1542014,0.016435841,-0.13159393,0.036243666,0.011357934,0.009343109,-0.052808058,0.014634202,-0.02326396,0.008498501,-0.15273044,0.027552713,-0.02896276,-0.047465015,-0.008364402,0.017359475,0.013449776,-0.010133598,-0.012871459,0.009166295,-0.0045290845,-0.005261644,-0.013066757,-0.08690184,-0.04552158,-0.018659089,-0.027340535,-0.08600764,0.020391872,0.0072399597,0.10915354,-0.0040617893,-0.03399425,0.031547364,0.05108561,0.021023186,0.0037282514,0.0007934186,-0.0055013862,-0.019009518,0.015720626,0.009056569,-0.004894588,-0.046693962,-0.010896275,-0.007126102,-0.023173366,0.07709378,-0.019588718
10H173,-0.03526271,0.074507855,-0.038452677,-0.12132086,-0.0045706034,-0.0039280923,0.022460297,-0.012090989,-0.0016637903,-0.004327228,0.005489787,-0.045556247,0.035555717,-0.061641715,-0.051002044,0.10890249,-0.056983635,0.011598394,-0.012035559,-0.00022232732,-0.07308085,-0.0077367607,0.06042082,0.0011603042,0.106270224,-0.0014685353,-0.0034910722,-0.038455367,-0.006992106,-0.015241584,-0.020265702,-0.09885313,-0.00994261,-0.025729543,0.04852745,-0.012944624,-9.139033e-05,-0.13527586,0.0024845477,-0.00581416,0.08122801,-0.0452424,0.009998623,0.0048924787,0.08820851,-0.082750425,-0.016251715,0.019133922,-0.09980822,0.021061076
10H174,-0.021552883,-0.090055056,0.0217104,-0.1026667,-0.100267366,0.004503682,-0.034249317,-0.043276493,0.0049043708,-6.911629e-05,0.014681392,0.012711064,0.028343493,-0.023293588,0.012238853,0.05632407,-0.057323,0.026377963,0.0035734812,-0.008317813,0.0065271948,0.0043886807,0.032337837,0.0031545092,-0.0034407242,-0.06645463,-0.008762355,-0.09873219,-0.009280955,0.05126146,-0.04799593,-0.0141222235,0.0056855795,0.03698112,0.03131645,-0.040508468,0.007590743,-0.0374038,0.005246764,-0.0064106956,0.14551534,-0.05866686,-0.0016787932,0.00034772084,-0.038107295,0.06946039,-0.009315098,-0.017019728,-0.07762027,-0.039157085
11H006,-0.029621648,-0.047867313,-0.045889318,-0.10801781,0.013821432,0.008480004,0.025427366,-0.0029591091,0.019825332,-0.026753953,-0.0020647154,-0.12326452,-0.05606534,0.03804523,-0.003517448,-0.059159655,0.048750944,-0.010263819,-0.00879638,-0.0047467467,0.007637196,0.00798069,0.00074737874,-0.024129441,-0.07729149,-0.102473594,-0.032420017,-0.09228395,0.07370165,-0.0071310815,0.1754387,0.08334508,-0.0019783373,0.047483884,0.052878827,0.015439825,0.011733355,0.02577546,-0.021926157,0.010031217,0.11867925,0.07369822,0.020122586,-0.012076391,-0.044951584,-0.097754076,0.0013403497,-0.08961074,0.016787859,-0.010043632
11H008,-0.055960406,0.008045302,-0.17588292,0.089036375,0.07773618,-0.0038130786,0.10786025,-0.018148175,-0.026314827,0.019448921,-0.0022506602,-0.101653785,0.08629984,-0.11318753,0.08028438,-0.06463518,0.109278135,-0.05461403,0.016488608,0.0109689515,0.034781177,-0.008386596,-0.11349141,0.009361061,-0.009535066,-0.07864547,0.021842318,0.014432236,0.0147114275,-0.045538556,0.0071821664,-0.0144494055,0.0116116805,-0.009092665,-0.032335404,0.07141719,-0.013151309,0.033430956,0.008991912,0.00017872483,-0.08157201,-0.0004641378,-0.014747953,0.0075159804,-0.06366519,0.02542373,0.017690038,0.029998258,0.050469946,-0.043431733
11H009,-0.096570924,-0.14836851,-0.077766374,-0.122627854,0.11960474,0.0034087147,-0.042299293,-0.11720405,-0.011688427,-0.0016943078,-0.0005138218,0.06348563,-0.11442281,0.00805097,0.103471786,-0.076825105,0.027489912,0.00917541,0.006782815,0.0038514738,0.065106116,0.0028859847,-0.13562156,0.016252553,-0.03792659,0.045274366,0.009979378,0.03453024,-0.09305094,-0.017982878,-0.039544597,0.016896244,0.00847395,0.08672558,0.010836998,0.08335893,0.01835378,-0.036963295,0.0053037237,-0.0011090894,-0.048792284,-0.062084533,-0.0052864715,0.0072461893,-0.07350581,-0.06764668,0.01764306,-0.022735368,0.05495202,-0.024980448
11H014,0.01890455,-0.024038238,0.0014718866,-0.029226856,-0.019857936,-0.0021542097,0.07581399,-0.09131708,-0.00032008032,0.004509995,0.008258142,0.067577995,0.014837968,-0.013203014,0.025017926,0.042776622,-0.10578792,-0.0580539,-0.00974854,-0.00601343,-0.03501882,-0.0054824813,0.07279625,-0.004417486,0.06837851,-0.030035462,0.008940785,-0.007378553,-0.12933981,-0.009759916,-0.12213261,0.062294614,0.00085249357,0.11901688,-0.017230822,0.11623841,0.0052561536,-0.043183852,0.0071951333,0.0039055052,0.048702277,0.027663982,0.0032256905,0.003548514,-0.006348942,-0.18344575,0.0024674593,0.03896758,0.013792976,0.008066458
11H017,0.046010096,0.00083016395,-0.004073995,-0.0867443,0.01952699,0.025359323,-0.012805774,0.018205576,0.014812828,0.016242517,0.004915764,-0.07151687,0.06157213,0.016807793,-0.033192553,-0.06478542,-0.10543281,-0.08185152,0.019935913,-0.003035953,0.009719896,0.012449842,-0.033524565,0.0063817254,0.062766105,-0.025053706,-0.0019372572,-0.09957507,0.017549168,0.059594575,-0.045684118,-0.11143219,0.029539065,0.11122186,0.03215826,-0.04662535,-0.003968277,0.021730956,-0.006651405,0.0035155013,-0.011478999,-0.106550224,-0.010065829,-0.017992172,-0.058378357,0.06809687,0.012796212,-0.03318355,-0.057482257,0.021609196
