,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125
08H034,-0.0034985002,-0.009544005,0.011128252,0.0014931167,0.15294367,0.005105359,-0.013758864,0.036863863,0.0023443247,0.0011419145,0.16983846,0.0031989093,-0.021801192,-0.0042332537,0.006729942,0.004451681,0.006019849,0.19962044,0.01543767,0.002340787,0.0016449612,-0.0030526214,0.0081677735,0.00826811,-0.002038534,0.009906146,0.0008060949,0.07824217,0.16057771,0.016336642,0.0024274995,0.0073038503,-0.001249251,0.0029243904,-0.05883676,0.009425431,0.0026194218,-0.0017704815,-0.0016773822,-0.0015958367,-0.07307314,0.0048726094,0.00096395693,-0.008587745,0.002311463,0.118306294,0.0026947786,-0.00516914,-0.034396343,-0.0048872023,0.0036867515,0.0013370336,-0.0023529779,-0.0044656773,0.004593578,-0.005275685,-0.004508292,-0.004741023,-0.0036863878,0.013082617,-0.0066435616,-0.0027528536,-0.0083505465,-0.0030300897,0.0031909584,0.120608166,0.005622351,-0.007489884,0.0032384747,0.00498803,0.0012772154,-0.004065876,0.0031219108,-0.0064481026,0.0041054576,0.00444247,0.0021030982,0.0045989337,0.00042835184,-0.0056104213,0.00012991804,-0.0002816809,-0.08298967,-0.0053896005,-0.003971296,0.0065275985,0.0136848595,0.0010159524,-0.0034859169,-0.008525361,0.007141427,0.0068656765,0.03732084,0.0062202886,0.0029774003,-0.028419646,0.0072383927,0.00071784214,0.0053714197,0.004937549,-0.0053965095,-0.011602152,0.00747031,-0.0056486535,0.0027309528,0.0052406574,0.0051325154,0.00895283,-0.004312031,-0.020258073,-0.010537763,0.013729517,0.0057331705,-0.013445659,0.0005734365,0.0013971499,-0.0081778625,0.00063651527,0.010156654,0.043440245,0.003914637,0.006229691,0.0027954716,0.003024807,-0.014100089
08H042,-0.0070702084,0.015897794,0.004987891,0.0017183985,0.03266816,-0.012044451,-0.054445937,0.0069825533,0.004861701,0.007268426,0.1269068,-0.010843427,-0.012781645,-0.013609385,0.007102169,-0.0065087564,0.0058972416,0.25138918,0.05912186,0.005206767,0.0030826977,-0.0031443965,-0.008341502,-0.0011562698,0.008104323,0.011274755,0.0067032115,0.030730402,0.008112881,-0.00029999317,-0.0022492437,0.0061050407,0.0016455676,0.015091399,-0.007974461,-0.007926802,-0.017899312,0.0099347085,0.01293376,0.0004102455,-0.053740103,0.0022088685,-0.004905338,0.014648873,0.006045812,-0.027319431,0.0038242852,-0.0029640524,-0.09699928,0.0035805204,0.0084464755,-0.007968108,-0.0048695407,-0.0016017369,0.009882772,-0.0067598997,-0.016563704,-0.0030639302,0.018579233,-0.0076024965,0.008112438,0.010606445,-0.009619898,-0.0024814922,-0.0046586483,-0.003268326,0.0066675926,0.008089638,0.019149443,0.0031609214,-0.006316633,-0.009328536,-0.0020958288,0.005010652,-0.01727008,0.00223594,0.008444667,-0.0066164173,0.0025854183,0.012578055,-0.019841278,-0.012528444,-0.084353946,0.009358648,-0.0021038644,-0.009561784,-0.023221087,-0.0010373574,-0.0039619636,0.004651332,-0.0019262031,-0.026114406,0.12968773,-0.005470827,0.00042939262,-0.020532731,-0.01688908,0.0063062734,0.0051696417,-0.0046199956,0.0007618924,0.010369076,-0.004084471,0.00076599774,0.006327307,-0.0073784124,-0.0078232875,-0.012442574,0.0054600737,-0.057523843,0.006417946,-0.012417406,0.0025492639,0.00079973985,0.018957157,-0.00038523515,0.0073030335,0.01942851,-0.0041082613,0.036388863,0.008436921,-0.0093129,0.0031953552,0.012565605,0.012128341
08H048,0.00063057715,0.02088744,0.011838532,0.0068635177,-0.017626742,-0.0025548306,-0.05609986,0.018104052,0.007706696,0.00047857163,0.08907395,-0.022729015,-0.024115268,-0.008470568,0.0032235396,-0.008782623,-0.0067702956,0.0823652,0.07976883,-0.007063291,0.009679229,-0.017723568,0.002344959,-0.0026175347,0.0071260286,0.013661735,0.006176082,0.046275143,-0.06484764,-0.0033593639,0.01577448,0.018681506,-0.013413325,-0.0047351485,-0.07330282,0.010837484,-0.0071831024,-0.0073083956,0.015032509,-0.012969516,-0.006153595,-0.00011721194,0.01954393,0.012045743,0.016592655,0.019990772,0.0112908045,0.0014212594,0.10689454,0.004748113,0.013039938,-0.0066451835,-0.004097298,0.004455215,-0.004495213,-0.00070410164,-0.005030101,0.013724658,0.083259724,-0.0036706312,0.0024276483,0.016135108,-0.014764023,-0.0053812233,-0.0026198989,-0.15370804,0.003632038,-0.0004533456,0.016684312,0.012443595,-0.008277483,-0.004343553,0.0047614714,-0.005922386,-0.0016796619,0.010312004,0.025681462,-0.008673415,0.011940035,0.004863028,-0.009223234,-0.0044508716,-0.0071630175,0.017275434,-0.0017967926,0.00817582,-0.0053345724,-0.0017686265,-0.024061086,0.0007889497,-0.0033919907,-0.010217391,0.047277782,0.00064805616,-0.015644107,0.081768736,-0.015950123,0.004935521,0.00039210176,0.0061587472,0.0034347952,-0.012039806,0.009976896,0.00014978589,-0.0048803417,-0.0068235537,0.009070865,0.004781063,0.0034395433,0.01514342,-0.005773592,-0.009402731,0.00668512,0.007025079,0.0012876347,-0.004458809,-0.015021497,0.018913021,-0.0031623226,-0.071459845,-0.004355746,-0.0016343882,0.008068141,-0.0030597253,0.0059845457
08H049,-0.0020664663,0.0002929425,0.0010685519,0.0075813183,0.023118211,-0.00023515495,0.15199389,-0.008434633,-0.0004572459,-0.0013612403,0.0064816508,-0.004850362,0.032909755,-0.00026583095,-0.0007069963,0.0059462134,-0.0064930436,0.045316424,-0.03634412,-0.0060453345,0.0045522978,-0.003972195,-0.0036194853,1.9362335e-05,0.00363565,0.0022903099,0.0017419814,0.058332913,-0.24304506,-0.0013348318,0.004553177,-0.009045126,0.0033565122,-0.00570234,0.027339298,0.003699869,0.00086343585,0.0046820003,0.0019728064,-0.007723514,-0.042796552,-0.00039356027,0.0017843923,0.0010844812,0.0076533114,-0.05018608,0.0004317173,0.009440241,0.009448942,-0.0053218263,0.003752102,0.004315801,-5.2551797e-05,-0.012672644,0.005162448,-0.0014611859,0.0033961702,0.008198735,-0.11726439,0.009054883,-0.002028332,0.004043689,0.0012747666,0.004390729,-0.005730321,0.031747535,0.0022884773,0.00059206336,-0.00029790204,-0.0070253946,0.0053646863,0.0051027783,0.0071597076,-0.0036199812,-0.0014974223,-0.0011732471,0.004054928,-0.0046010264,0.00082519616,-0.0064972383,0.0075314925,-0.004102306,-0.06430977,0.00086413365,0.012428697,0.0029911397,-0.0073499507,0.0023671559,0.0047600185,-0.010467129,0.009394776,-0.0066458303,0.0036546257,0.0051089935,-0.01029474,0.012480345,-0.0071401824,0.0052574896,-0.0026462502,-0.006067815,0.0038578599,-0.0074171596,-0.0004232562,-0.0086558955,-0.008569711,-0.0047399565,0.008379526,0.0059537115,0.008559917,0.042058498,-0.008449919,-0.005812317,-0.00856574,0.007048392,0.0030606184,-0.0077212392,-0.0033025872,0.0060052504,-0.0015371685,0.05192128,0.008632584,0.0032548679,-0.00708332,0.0016072398,0.006082182
08H050,-0.0106411595,-0.0025557936,0.02060187,-0.0044943867,0.07548046,-0.0024344532,0.03557526,0.006650744,0.0060139913,-0.004092378,-0.15122193,-0.0030636962,0.019470137,-0.009340505,0.01852835,0.007960344,-0.0070948396,-0.011547367,0.004191754,-0.0013103499,-0.00060024526,0.004593489,0.006959846,0.011533657,0.009542064,0.0073969187,0.01561648,0.049854707,-0.038112506,0.009742507,0.0017239202,-0.009178036,-0.010480078,0.00964717,0.06493677,-0.0041558137,-0.0029956088,0.0064392644,0.007468614,-0.00012623207,0.010994547,0.0056482777,0.006802621,0.0013308852,0.010993578,0.07929837,0.007181079,0.0058735213,-0.0075176074,-0.015257558,0.007530624,-0.005302858,-0.005815804,-0.0030384937,0.0074515785,-0.0023302003,-0.005469616,-0.00033188766,-0.13345428,0.014088075,-0.017469035,0.006061395,-0.007125439,-0.017336743,0.006895829,0.11612716,0.0012389169,-0.006644567,0.014625148,-0.0060252617,0.008478133,0.0015854271,0.0052153347,-0.013874434,-0.014025415,-0.0095126,0.020309,-0.003386928,-0.00050538476,-0.009597699,0.0028791134,-0.0053507485,-0.058342,-0.0041213026,-0.0069890153,0.0056260987,-0.0028193174,0.0030215236,-0.0006059589,-0.0178421,0.013518554,-0.014204429,0.0075487094,0.017995188,0.0011271039,0.13239262,0.0071239127,0.010655462,0.0036041022,0.0008766583,-0.010114284,0.01021186,0.0074539576,-0.021304669,-0.0029361018,-0.009595285,0.016192835,0.00969954,-0.0029057148,0.025332233,-0.012193128,0.0111934105,-0.0029918104,-0.002439631,-0.0010699322,0.0063700136,-0.018173993,0.02122407,0.0046332385,-0.036085367,0.014978696,0.0115784025,0.0039850106,0.0074307136,-0.0024976996
08H053,0.0024267025,-0.005426698,-0.003196083,-0.007045936,-0.09323841,-0.0042260555,-0.050011896,0.0047529195,0.008629294,0.002026146,-0.11683307,0.0056660976,0.025395408,0.0009648582,0.006914641,0.013262822,-7.298528e-07,-0.17122538,-0.088103086,0.0129060075,0.00023967431,0.0005988274,0.0012146928,0.009806264,0.008785289,-0.0008424475,-0.011460412,0.1678444,0.101394765,0.0022154783,-0.007042788,0.0007376365,0.0072328234,0.0061439257,0.038850885,0.0009863476,0.0033355942,-0.0025781281,0.004481818,0.0001459466,0.030770753,0.00614029,0.0008584606,-0.0068765506,-0.010752191,-0.0134320455,-0.0030951605,-0.015900714,-0.040238254,0.0060328823,-0.018752094,-0.008381125,-0.011814675,-0.007709043,0.0074445037,0.0026636547,-0.0002675927,-0.018586118,-0.010554347,-0.006188222,0.015064846,-0.007122793,-0.009419599,-0.007710976,-0.004132586,0.060658082,0.0056669535,-0.0069226897,-0.009261103,-0.0048218085,-0.006195636,-0.014138795,-0.014194841,0.008677503,-0.0053336476,0.0160517,-0.007822127,0.0028616502,-0.0067764567,0.013215451,-0.0033649527,-0.0040313993,-0.08404858,-0.0007414793,0.007708995,0.001024597,0.003909917,-0.00024066375,-0.0047349995,0.00081806513,-0.009917649,0.011311742,0.144306,-0.0027558198,0.004717044,0.018946012,0.004889643,0.0006803481,0.013350962,0.010387805,-0.0015253208,0.009550704,0.0015983073,-0.003038531,-0.002685083,-0.0066979136,-0.00893736,-0.0005767129,0.00086676027,-0.041440006,0.0005027139,0.008431156,-0.00020255717,-0.006494301,0.002440847,-0.000643285,-0.0033306743,0.004305588,-0.00021004799,0.030727444,-0.0010430157,-0.011203928,-0.00661031,0.0047929944,-0.0034806835
08H054,0.0036075432,-0.0026288019,-0.00040585786,-0.010209232,-0.10035882,0.009197846,0.078255706,0.02850051,0.001751578,0.012735601,-0.10375404,0.008683505,-0.038646508,-0.0024408486,0.011567755,0.001845733,0.008151407,0.16401479,0.02733267,-0.00080115657,-0.014980944,-0.0009927643,-0.0024203756,0.0076961196,0.0009287325,-7.3036455e-05,0.0031500133,-0.08778992,0.19195537,-0.003463989,-0.010064599,-0.0009906357,0.0024281957,0.0069902595,-0.015821194,0.0060970546,0.0012098156,-0.0014171097,-0.0018991951,0.0012817153,0.038244583,-0.003027597,-0.0064936914,-0.011239757,-0.007186546,-0.009916297,0.0045612687,0.0027763473,0.020507934,0.008046083,-0.009075198,0.0013677912,-0.0073015755,0.004377898,0.010322,0.009213201,-0.002205245,-0.01654437,-0.07428267,-0.0035230278,0.006651472,0.0048679495,-0.0006612449,-0.0036944624,0.010935138,0.11485394,-0.00020885454,0.010478081,0.011375407,-0.012085106,-0.002279347,0.0021978996,0.0146358805,-0.0015218364,-0.0027266052,0.003938517,-0.0011378803,0.0064786877,0.007949685,0.0083486475,-0.0032944512,-0.0035368153,0.012469158,0.0019226507,-0.014014592,-0.0031591018,-0.0033491927,-0.00040496525,0.009243097,0.0012595747,-0.0038088849,-0.00093229814,-0.027495297,0.00373752,0.008536246,-0.10033587,0.0068711457,-0.004182583,0.003825121,0.0062356144,-0.0047083367,0.018583056,0.0028292877,-0.0026727265,-0.0059298547,-0.0013095001,0.0014894522,-0.00089885737,0.0029395071,0.011273446,0.008739161,0.005716847,-0.0009559097,-0.0116204405,0.0032538488,0.023137538,-0.005628599,0.009034433,-0.00034650572,-0.018224604,0.0071505764,0.0020976122,0.0065347003,0.0039067,-0.00012433848
08H055,-0.007518924,0.019303713,0.012085899,0.00676145,-0.1596185,-0.0032519544,-0.09213651,0.028423764,-0.0038150696,-0.0035326076,-0.15216239,-0.005497363,-0.08827057,0.0069553102,-0.0009929007,-0.022134539,0.007292032,-0.009194284,0.11430551,-0.0041352157,0.00840467,-0.003811042,0.002820582,-0.00585975,0.008372707,0.0005190617,0.010092931,-0.087035075,0.052233692,0.00373429,0.0054988577,0.0033581348,-0.0054066833,0.002987378,-0.091314495,0.00019830359,-0.010474664,0.0051612486,0.011069899,-0.013669859,0.11259748,-0.0034922191,0.020613492,0.009909471,0.0018916491,0.035181057,0.009926019,0.0064672837,-0.028541198,-0.008550006,0.01404995,0.0016245841,-0.0064151175,0.005884012,-0.0015963839,-0.0012562934,0.012451572,0.015459258,-0.048214037,0.009901214,-0.01864662,0.020023102,-0.008245003,0.003355533,0.0035512003,0.065860294,0.007945726,-0.0015287371,0.008131987,0.018307598,0.0028880169,0.009057384,0.010923645,-0.010973357,-0.019051481,-0.008297086,0.018740244,0.00299875,-0.0028569521,0.00984481,-0.0107609695,-0.011035216,-0.07083581,0.0032375695,-0.013647289,0.0073103374,-0.016350236,-0.0063785864,-0.017722528,4.9251907e-05,-0.0011587527,-0.001186176,0.04797849,0.007962713,-0.00092136674,-0.071875535,-0.011416801,0.0083035575,-0.010749781,0.0090187695,0.0063994215,0.0028390759,0.00844293,-0.0126308445,-0.008978426,-0.010003481,0.0041035805,0.005360257,0.008318023,0.067530766,-0.0026531913,-0.0024579677,0.0031515341,-0.0059050657,0.0038816947,0.004054558,-0.0124565,0.0046181534,-0.0010451709,-0.0723116,0.0010141585,-0.0056854077,0.005120655,0.0004808397,0.007464478
08H062,-0.00063791947,-0.007312851,-0.005141748,-0.0024653617,-0.11898674,-0.0019523551,-0.021181792,0.043446664,0.020133153,0.00055863446,-0.029174704,-0.00205777,-0.04655135,-0.0069356365,0.003806149,0.021404414,-0.018893847,-0.024969488,0.061549883,0.0061112754,-0.00023901761,-0.0005200221,0.002367958,0.012434485,0.0021492809,-0.0008374915,-0.011157512,-0.045036234,0.058864858,0.019531006,-0.0015138609,-0.004677955,-0.008781906,0.011977729,0.09272273,0.0011818339,-0.0003220325,-0.0012238947,0.0066903136,0.00240318,-0.12991633,0.0034330743,-0.0038289374,-0.012272706,-0.014391782,-0.1042047,-0.011147214,-0.0059105204,-0.026936572,0.0010138559,-0.008670411,-0.020257652,-0.011135127,-0.0048330263,0.006588211,0.0003904108,-0.0093503045,-0.020662336,-0.012389443,-0.015278201,0.0072922725,-0.018327441,-0.008395593,-0.013791981,0.0011854848,0.05186546,-0.004423473,-0.010825431,-0.0004680066,-0.0020875528,0.002200245,-0.004827329,-0.01474575,0.007891986,-0.00043537392,0.012430546,0.0047804047,-0.006198991,0.005448591,-0.0049977256,-0.007900893,0.007699692,-0.03047395,-0.0072481367,-0.004544752,0.0053190524,0.010383999,0.003239677,-0.0027075922,0.006197331,-0.009116815,0.005264621,-0.104541905,-0.006980863,0.00622038,-0.09158107,0.016061554,0.008464429,0.0098070465,0.0044728224,-0.0040896563,0.0058542117,0.0003193487,0.00013322584,-0.0026103116,-0.005677307,0.004657848,-0.0055086534,-0.002165945,0.13504016,0.0018173204,0.005166468,0.0008405468,-0.0031830624,0.001264388,0.0039800596,-0.0099725975,0.01631785,0.007342463,-0.03677635,-0.006512232,0.00021611717,-0.0015118511,0.0011100365,-0.0018148499
08H063,0.01082942,-0.017280588,-0.0006846227,0.0013917951,-0.08678088,0.012724017,0.090261295,-0.008724572,-0.019241279,0.0077123796,0.08027808,0.021757334,-0.029296817,0.0063821976,0.0056250785,0.004703629,0.009277428,-0.03636108,-0.028835304,8.1053615e-05,-0.006687249,0.00029300657,-0.016549017,0.00038144033,0.01070252,-0.0057159145,0.0044718445,-0.062609695,-0.17777075,-0.0048082015,-0.005695832,-0.014612968,0.01365957,0.006707333,0.034557786,0.0016316294,0.0058584185,0.0034348764,-0.005820658,-0.009132742,-0.022400722,0.0073654326,-0.017518193,-0.0002074714,0.0053439373,-0.018663898,0.016830001,0.009519912,-0.12813368,-0.0026168576,-0.016142782,0.010150103,0.013263784,-0.009585682,0.008194737,0.006789113,0.013099276,-0.009182015,-0.012300935,0.012230756,-0.0015054155,0.009849882,0.011227586,-0.0024942644,-0.0020902392,0.09147468,0.002231262,0.010130391,-0.0015165139,-0.004999958,0.007578987,0.007552851,0.012392555,-0.0019319396,0.00563213,-0.022488372,-0.017715964,0.01273123,-0.0037491624,-0.0050145495,0.0005085943,-0.009416633,-0.047165208,-0.0024082554,-0.002046911,-0.01735304,-0.008366935,0.002178261,0.018261714,0.0005828833,0.0016122276,0.005018819,0.047630336,0.0040886546,0.002094575,0.034730773,-0.0011431719,0.0062524127,0.007361681,-0.006806596,-0.00023580402,-0.003132651,-0.0047371467,-0.008007799,-0.007438773,0.00054966897,-0.00566992,0.0023191024,0.010306048,0.08563613,-0.0057550943,-0.0049320525,-0.010417199,-0.003647733,-0.0051776897,0.008569525,0.011009142,-0.008447285,-0.003912899,0.0037470947,0.018813007,-9.451134e-05,-0.010304346,0.0058033806,-0.00461213
08H065,0.01251301,-0.002826698,-0.010358843,-0.0033082608,-0.07997911,-0.0032918989,-0.10557561,-0.014174794,0.01796126,0.00371754,0.03920755,-0.0009779347,-0.025126895,-0.0050781197,-1.2633726e-05,0.014911804,-0.014812599,-0.12763806,0.025671666,-0.0039753444,0.0011764866,0.01344656,-0.0018759542,-0.01352731,-0.011375388,-0.005395606,-0.014303813,-0.03602239,0.029395103,-0.0032151649,0.005216785,0.0016950528,-0.012058794,-0.006567885,0.03175611,-0.005678795,0.010443243,-0.014949655,-0.006097138,0.0068625878,-0.029867947,0.005747011,0.0059421547,-0.004690518,-0.01096189,0.14269371,-0.005050288,-0.004267532,0.13254872,0.0100516295,-0.014371664,-0.016428242,-0.003923658,0.0015675206,-0.009648029,0.007787274,-0.0058661583,-0.007187037,0.07014218,-0.014436185,0.005830877,-0.014932269,0.00046932852,-0.009518637,-0.011038514,-0.09476793,-0.014999117,-0.004440722,-0.012090109,-0.0030620534,0.0029771163,-0.012895702,-0.008876044,0.010254236,0.0065008258,0.020323178,0.0043519614,-0.0030452884,0.005573069,0.006277881,0.0077211475,0.025546016,-0.05775874,0.0068392,0.007344621,-0.017568428,0.0075827967,-0.0033341132,-0.0011518128,0.006145735,-0.0046457658,0.004592521,-0.12346699,-0.019345505,-0.0024748181,-0.070610695,0.011760124,0.00632929,0.00987707,-0.0033922207,0.004642693,-0.008059628,-0.0020026176,0.003206871,-0.0051582498,0.0051054913,-0.0070620324,-0.0013012106,-0.004845183,0.13194071,0.003258846,0.0072667697,-0.007012466,0.014011492,1.31857105e-05,-0.0032238115,0.0073549077,-0.014056136,0.0013308047,0.07500863,-0.011308408,0.0022824188,-0.0037769368,-0.0066188723,0.0018976511
08H072,0.0012619009,0.0130446935,-0.00066407316,0.002881619,0.053338937,-0.003763732,-0.10696069,0.01100298,0.0021960682,-0.012764045,0.14523757,-0.014527812,0.06411065,0.0056557916,-0.006722121,-0.0024965766,-0.0054420116,0.15762202,0.038612448,-0.006631298,0.0030658403,-0.0050607477,0.01338755,0.0022740474,0.0067740185,-0.0058477907,0.003287127,-0.10183568,0.06330806,-0.0026986448,0.0006652413,0.0027536685,0.0005909745,-0.00872508,-0.07646744,-0.002623292,0.0002455122,-0.010622719,-0.005114969,-0.0041606426,0.07811403,-0.004872138,0.011785381,-0.0075414805,-0.0069740573,0.00081557344,-0.002584104,-0.0050087213,-0.1709025,-0.006779974,-0.004903687,0.001074175,-0.001155784,-0.008607154,-0.0057473853,0.0011115727,0.01265809,-0.0033295222,-0.023018345,2.8055385e-05,-0.002791601,0.011894836,-0.006563094,-0.001071499,0.004075786,0.035238758,0.016596254,-0.0020466212,-0.011081591,0.00399401,-0.008770462,0.0035516417,-0.008871607,-0.0060827723,-0.010832615,0.0004129841,0.003380547,0.002008259,-0.008592039,-0.00051930227,-0.0013201939,-0.006514085,-0.031647153,-0.011059117,0.0022534307,0.0124004455,0.008105735,-0.0020686267,-0.012996382,-0.0036956603,0.0005058239,0.008741827,-0.016826717,0.00970141,-0.0033770597,0.040006544,0.0007021303,0.0019194721,-0.002622833,0.0059275767,-0.010550281,0.005284105,0.008365497,0.00068040175,-0.006672145,-0.005912669,-0.0027599386,0.014255783,0.003236989,-0.022851156,0.0035224615,-0.00015464798,0.00670965,-0.005640687,-0.0015593163,-0.0012227447,-0.0124382265,-0.00035211275,0.003483578,0.022705996,-0.015240489,0.0045673265,0.0043678964,0.010633078,-0.004202084
08H081,0.00941439,0.011741661,0.00096379186,0.00876188,0.070157036,0.001856917,0.07393843,0.031266738,-0.011808586,0.011970723,0.120401405,-0.0089181075,-0.05194982,0.005079274,0.0032692207,-0.012266724,0.0065975557,0.002293691,0.11004729,0.00029474366,0.0032009971,-0.0013544566,-0.012244193,-0.01596021,0.0013816339,-0.002306968,0.005324995,-0.012759426,-0.05294165,-0.01443348,0.006320734,-0.0012981477,0.0051430217,-0.00023519706,0.074508354,-0.0011095841,-0.006775667,0.00063576846,-0.0002663599,0.0053522503,0.060246922,0.007575358,4.0259834e-05,0.013329766,0.009652831,-0.15230511,0.008775179,-0.0029901913,-0.025225768,0.0021977162,-0.0065557715,0.0019444512,-0.001371875,0.010930515,-0.009600239,-0.0011035878,-0.0048576263,0.002448753,0.06958087,-0.009971092,0.007998287,0.0063341497,0.0018931797,0.0028323508,-0.0052034087,0.016665796,-0.0087530855,0.005697888,0.010682598,0.0026973705,0.00090842706,-0.008637051,-0.0010403813,0.00028906425,0.006488783,-0.0015085331,-0.004033062,-0.0076112724,0.00418289,0.0050692186,-0.0046873745,-0.003939409,0.07708811,0.005550327,0.0030352755,-0.013210332,-0.010076178,-0.0048769326,-0.0018868648,0.00075044605,0.00011687713,-0.013986956,0.017731898,-0.007584018,-0.0011131893,-0.11672098,-0.012949526,-0.012848384,0.0024961557,-0.020659309,-0.0021008549,0.0017812155,-0.0024298886,0.005910554,0.0043921983,0.00015821314,-0.009833275,-0.002014897,0.001994654,0.027740441,0.0036458157,-0.015581751,0.0035840431,0.014406576,0.00063562935,-0.018714778,0.013395939,-0.0030332664,-0.0009631713,-0.07239799,0.00046406392,-0.0016079461,-0.0098146815,0.0028495598,0.007411737
